segment,elapsed_s,target_mps,measured_mps,error_mps,feedforward_us,command_us,tick,fresh_odom,tf_stamp,x_m,y_m,yaw_rad,distance_m,overspeed_supervisor
1,12.0711,0.25,0.162644,0.087356,1417.743,1415.996,1142,0,1783737205.596669674,1.007714,0.064526,-0.063474,0.889318,0
1,12.0920,0.25,0.162644,0.087356,1417.743,1415.996,1141,0,1783737205.596669674,1.007714,0.064526,-0.063474,0.889318,0
1,12.1129,0.25,0.162644,0.087356,1417.743,1415.996,1142,0,1783737205.596669674,1.007714,0.064526,-0.063474,0.889318,0
1,12.1157,0.25,0.171251,0.078749,1417.743,1416.168,1143,1,1783737205.697161436,1.027366,0.061576,-0.066168,0.908976,0
1,12.1271,0.25,0.171251,0.078749,1417.743,1416.168,1142,0,1783737205.697161436,1.027366,0.061576,-0.066168,0.908976,0
1,12.1481,0.25,0.171251,0.078749,1417.743,1416.168,1142,0,1783737205.697161436,1.027366,0.061576,-0.066168,0.908976,0
1,12.1690,0.25,0.171251,0.078749,1417.743,1416.168,1142,0,1783737205.697161436,1.027366,0.061576,-0.066168,0.908976,0
1,12.1899,0.25,0.171251,0.078749,1417.743,1416.168,1142,0,1783737205.697161436,1.027366,0.061576,-0.066168,0.908976,0
1,12.2110,0.25,0.171251,0.078749,1417.743,1416.168,1142,0,1783737205.697161436,1.027366,0.061576,-0.066168,0.908976,0
1,12.2162,0.25,0.164044,0.085956,1417.743,1416.024,1142,1,1783737205.797733545,1.041615,0.059987,-0.068429,0.923232,0
1,12.2296,0.25,0.164044,0.085956,1417.743,1416.024,1142,0,1783737205.797733545,1.041615,0.059987,-0.068429,0.923232,0
1,12.2508,0.25,0.164044,0.085956,1417.743,1416.024,1142,0,1783737205.797733545,1.041615,0.059987,-0.068429,0.923232,0
1,12.2719,0.25,0.164044,0.085956,1417.743,1416.024,1142,0,1783737205.797733545,1.041615,0.059987,-0.068429,0.923232,0
1,12.2930,0.25,0.164044,0.085956,1417.743,1416.024,1142,0,1783737205.797733545,1.041615,0.059987,-0.068429,0.923232,0
1,12.3139,0.25,0.164044,0.085956,1417.743,1416.024,1142,0,1783737205.797733545,1.041615,0.059987,-0.068429,0.923232,0
1,12.3168,0.25,0.167265,0.082735,1417.743,1416.089,1142,1,1783737205.898251772,1.059456,0.060164,-0.070858,0.941073,0
1,12.3316,0.25,0.167265,0.082735,1417.743,1416.089,1142,0,1783737205.898251772,1.059456,0.060164,-0.070858,0.941073,0
1,12.3526,0.25,0.167265,0.082735,1417.743,1416.089,1142,0,1783737205.898251772,1.059456,0.060164,-0.070858,0.941073,0
1,12.3735,0.25,0.167265,0.082735,1417.743,1416.089,1142,0,1783737205.898251772,1.059456,0.060164,-0.070858,0.941073,0
1,12.3943,0.25,0.167265,0.082735,1417.743,1416.089,1142,0,1783737205.898251772,1.059456,0.060164,-0.070858,0.941073,0
1,12.4152,0.25,0.167265,0.082735,1417.743,1416.089,1142,0,1783737205.898251772,1.059456,0.060164,-0.070858,0.941073,0
1,12.4172,0.25,0.174974,0.075026,1417.743,1416.243,1142,1,1783737205.998859167,1.079484,0.060802,-0.071580,0.961097,0
1,12.4275,0.25,0.174974,0.075026,1417.743,1416.243,1142,0,1783737205.998859167,1.079484,0.060802,-0.071580,0.961097,0
1,12.4485,0.25,0.174974,0.075026,1417.743,1416.243,1142,0,1783737205.998859167,1.079484,0.060802,-0.071580,0.961097,0
1,12.4694,0.25,0.174974,0.075026,1417.743,1416.243,1142,0,1783737205.998859167,1.079484,0.060802,-0.071580,0.961097,0
1,12.4903,0.25,0.174974,0.075026,1417.743,1416.243,1142,0,1783737205.998859167,1.079484,0.060802,-0.071580,0.961097,0
1,12.5113,0.25,0.174974,0.075026,1417.743,1416.243,1142,0,1783737205.998859167,1.079484,0.060802,-0.071580,0.961097,0
1,12.5151,0.25,0.173935,0.076065,1417.743,1416.222,1143,1,1783737206.098948956,1.096305,0.056291,-0.070600,0.977948,0
1,12.5329,0.25,0.173935,0.076065,1417.743,1416.222,1142,0,1783737206.098948956,1.096305,0.056291,-0.070600,0.977948,0
1,12.5538,0.25,0.173935,0.076065,1417.743,1416.222,1142,0,1783737206.098948956,1.096305,0.056291,-0.070600,0.977948,0
1,12.5747,0.25,0.173935,0.076065,1417.743,1416.222,1142,0,1783737206.098948956,1.096305,0.056291,-0.070600,0.977948,0
1,12.5956,0.25,0.173935,0.076065,1417.743,1416.222,1142,0,1783737206.098948956,1.096305,0.056291,-0.070600,0.977948,0
1,12.6156,0.25,0.169301,0.080699,1417.743,1416.129,1142,1,1783737206.197142124,1.111321,0.052324,-0.070624,0.993007,0
1,12.6309,0.25,0.169301,0.080699,1417.743,1416.129,1142,0,1783737206.197142124,1.111321,0.052324,-0.070624,0.993007,0
1,12.6519,0.25,0.169301,0.080699,1417.743,1416.129,1142,0,1783737206.197142124,1.111321,0.052324,-0.070624,0.993007,0
1,12.6728,0.25,0.169301,0.080699,1417.743,1416.129,1142,0,1783737206.197142124,1.111321,0.052324,-0.070624,0.993007,0
1,12.6938,0.25,0.169301,0.080699,1417.743,1416.129,1142,0,1783737206.197142124,1.111321,0.052324,-0.070624,0.993007,0
1,12.7147,0.25,0.169301,0.080699,1417.743,1416.129,1142,0,1783737206.197142124,1.111321,0.052324,-0.070624,0.993007,0
1,12.7166,0.25,0.162857,0.087143,1417.743,1416.000,1142,1,1783737206.297669411,1.125756,0.051915,-0.070293,1.007446,0
1,12.7252,0.25,0.162857,0.087143,1417.743,1416.000,1142,0,1783737206.297669411,1.125756,0.051915,-0.070293,1.007446,0
1,12.7462,0.25,0.162857,0.087143,1417.743,1416.000,1142,0,1783737206.297669411,1.125756,0.051915,-0.070293,1.007446,0
1,12.7671,0.25,0.162857,0.087143,1417.743,1416.000,1142,0,1783737206.297669411,1.125756,0.051915,-0.070293,1.007446,0
1,12.7880,0.25,0.162857,0.087143,1417.743,1416.000,1142,0,1783737206.297669411,1.125756,0.051915,-0.070293,1.007446,0
1,12.8089,0.25,0.162857,0.087143,1417.743,1416.000,1142,0,1783737206.297669411,1.125756,0.051915,-0.070293,1.007446,0
1,12.8167,0.25,0.155628,0.094372,1417.743,1415.856,1142,1,1783737206.398347855,1.139420,0.053777,-0.075311,1.021086,0
1,12.8374,0.25,0.155628,0.094372,1417.743,1415.856,1141,0,1783737206.398347855,1.139420,0.053777,-0.075311,1.021086,0
1,12.8584,0.25,0.155628,0.094372,1417.743,1415.856,1142,0,1783737206.398347855,1.139420,0.053777,-0.075311,1.021086,0
1,12.8793,0.25,0.155628,0.094372,1417.743,1415.856,1142,0,1783737206.398347855,1.139420,0.053777,-0.075311,1.021086,0
1,12.9002,0.25,0.155628,0.094372,1417.743,1415.856,1142,0,1783737206.398347855,1.139420,0.053777,-0.075311,1.021086,0
1,12.9146,0.25,0.159739,0.090261,1417.743,1415.938,1142,1,1783737206.498817444,1.156618,0.051933,-0.076314,1.038305,0
1,12.9319,0.25,0.159739,0.090261,1417.743,1415.938,1142,0,1783737206.498817444,1.156618,0.051933,-0.076314,1.038305,0
2,15.9261,-0.25,-0.021822,-0.228178,1593.525,1593.525,1285,0,1783737209.497090578,1.180279,0.045360,-0.077277,0.010327,0
2,15.9471,-0.25,-0.021822,-0.228178,1593.525,1593.525,1285,0,1783737209.497090578,1.180279,0.045360,-0.077277,0.010327,0
2,15.9682,-0.25,-0.021822,-0.228178,1593.525,1593.525,1285,0,1783737209.497090578,1.180279,0.045360,-0.077277,0.010327,0
2,15.9891,-0.25,-0.021822,-0.228178,1593.525,1593.525,1285,0,1783737209.497090578,1.180279,0.045360,-0.077277,0.010327,0
2,16.0100,-0.25,-0.021822,-0.228178,1593.525,1593.525,1286,0,1783737209.497090578,1.180279,0.045360,-0.077277,0.010327,0
2,16.0134,-0.25,-0.058670,-0.191330,1593.525,1596.000,1287,1,1783737209.595016718,1.164040,0.050439,-0.074233,0.026567,0
2,16.0327,-0.25,-0.058670,-0.191330,1593.525,1596.000,1287,0,1783737209.595016718,1.164040,0.050439,-0.074233,0.026567,0
2,16.0538,-0.25,-0.058670,-0.191330,1593.525,1596.000,1287,0,1783737209.595016718,1.164040,0.050439,-0.074233,0.026567,0
2,16.0748,-0.25,-0.058670,-0.191330,1593.525,1596.000,1287,0,1783737209.595016718,1.164040,0.050439,-0.074233,0.026567,0
2,16.0957,-0.25,-0.058670,-0.191330,1593.525,1596.000,1287,0,1783737209.595016718,1.164040,0.050439,-0.074233,0.026567,0
2,16.1140,-0.25,-0.058670,-0.191330,1593.525,1596.000,1287,0,1783737209.595016718,1.164040,0.050439,-0.074233,0.026567,0
2,16.1353,-0.25,-0.068140,-0.181860,1593.525,1596.000,1287,1,1783737209.695513248,1.154313,0.050439,-0.070763,0.036245,0
2,16.1366,-0.25,-0.068140,-0.181860,1593.525,1596.000,1287,0,1783737209.695513248,1.154313,0.050439,-0.070763,0.036245,0
2,16.1576,-0.25,-0.068140,-0.181860,1593.525,1596.000,1287,0,1783737209.695513248,1.154313,0.050439,-0.070763,0.036245,0
2,16.1786,-0.25,-0.068140,-0.181860,1593.525,1596.000,1287,0,1783737209.695513248,1.154313,0.050439,-0.070763,0.036245,0
2,16.1996,-0.25,-0.068140,-0.181860,1593.525,1596.000,1288,0,1783737209.695513248,1.154313,0.050439,-0.070763,0.036245,0
2,16.2117,-0.25,-0.084386,-0.165614,1593.525,1596.000,1287,1,1783737209.796039581,1.140833,0.049615,-0.073662,0.049642,0
2,16.2297,-0.25,-0.084386,-0.165614,1593.525,1596.000,1287,0,1783737209.796039581,1.140833,0.049615,-0.073662,0.049642,0
2,16.2507,-0.25,-0.084386,-0.165614,1593.525,1596.000,1287,0,1783737209.796039581,1.140833,0.049615,-0.073662,0.049642,0
2,16.2716,-0.25,-0.084386,-0.165614,1593.525,1596.000,1287,0,1783737209.796039581,1.140833,0.049615,-0.073662,0.049642,0
2,16.2925,-0.25,-0.084386,-0.165614,1593.525,1596.000,1287,0,1783737209.796039581,1.140833,0.049615,-0.073662,0.049642,0
2,16.3125,-0.25,-0.106927,-0.143073,1593.525,1595.671,1287,1,1783737209.893807650,1.123870,0.051680,-0.069043,0.066696,0
2,16.3304,-0.25,-0.106927,-0.143073,1593.525,1595.671,1287,0,1783737209.893807650,1.123870,0.051680,-0.069043,0.066696,0
2,16.3516,-0.25,-0.106927,-0.143073,1593.525,1595.671,1287,0,1783737209.893807650,1.123870,0.051680,-0.069043,0.066696,0
2,16.3726,-0.25,-0.106927,-0.143073,1593.525,1595.671,1286,0,1783737209.893807650,1.123870,0.051680,-0.069043,0.066696,0
2,16.3940,-0.25,-0.106927,-0.143073,1593.525,1595.671,1287,0,1783737209.893807650,1.123870,0.051680,-0.069043,0.066696,0
2,16.4135,-0.25,-0.116969,-0.133031,1593.525,1595.520,1287,1,1783737209.994503021,1.108969,0.050748,-0.063541,0.081526,0
2,16.4245,-0.25,-0.116969,-0.133031,1593.525,1595.520,1287,0,1783737209.994503021,1.108969,0.050748,-0.063541,0.081526,0
2,16.4456,-0.25,-0.116969,-0.133031,1593.525,1595.520,1286,0,1783737209.994503021,1.108969,0.050748,-0.063541,0.081526,0
2,16.4665,-0.25,-0.116969,-0.133031,1593.525,1595.520,1287,0,1783737209.994503021,1.108969,0.050748,-0.063541,0.081526,0
2,16.4876,-0.25,-0.116969,-0.133031,1593.525,1595.520,1287,0,1783737209.994503021,1.108969,0.050748,-0.063541,0.081526,0
2,16.5085,-0.25,-0.116969,-0.133031,1593.525,1595.520,1286,0,1783737209.994503021,1.108969,0.050748,-0.063541,0.081526,0
2,16.5113,-0.25,-0.133123,-0.116877,1593.525,1595.278,1287,1,1783737210.094969511,1.090789,0.052339,-0.061068,0.099760,0
2,16.5254,-0.25,-0.133123,-0.116877,1593.525,1595.278,1286,0,1783737210.094969511,1.090789,0.052339,-0.061068,0.099760,0
2,16.5464,-0.25,-0.133123,-0.116877,1593.525,1595.278,1287,0,1783737210.094969511,1.090789,0.052339,-0.061068,0.099760,0
2,16.5673,-0.25,-0.133123,-0.116877,1593.525,1595.278,1287,0,1783737210.094969511,1.090789,0.052339,-0.061068,0.099760,0
2,16.5882,-0.25,-0.133123,-0.116877,1593.525,1595.278,1286,0,1783737210.094969511,1.090789,0.052339,-0.061068,0.099760,0
2,16.6091,-0.25,-0.133123,-0.116877,1593.525,1595.278,1287,0,1783737210.094969511,1.090789,0.052339,-0.061068,0.099760,0
2,16.6117,-0.25,-0.143516,-0.106484,1593.525,1595.122,1286,1,1783737210.193289518,1.073735,0.054917,-0.058505,0.116935,0
2,16.6265,-0.25,-0.143516,-0.106484,1593.525,1595.122,1286,0,1783737210.193289518,1.073735,0.054917,-0.058505,0.116935,0
2,16.6475,-0.25,-0.143516,-0.106484,1593.525,1595.122,1287,0,1783737210.193289518,1.073735,0.054917,-0.058505,0.116935,0
2,16.6684,-0.25,-0.143516,-0.106484,1593.525,1595.122,1286,0,1783737210.193289518,1.073735,0.054917,-0.058505,0.116935,0
2,16.6893,-0.25,-0.143516,-0.106484,1593.525,1595.122,1287,0,1783737210.193289518,1.073735,0.054917,-0.058505,0.116935,0
2,16.7102,-0.25,-0.143516,-0.106484,1593.525,1595.122,1286,0,1783737210.193289518,1.073735,0.054917,-0.058505,0.116935,0
2,16.7122,-0.25,-0.154723,-0.095277,1593.525,1594.954,1286,1,1783737210.293790102,1.054871,0.056592,-0.058357,0.135868,0
2,16.7216,-0.25,-0.154723,-0.095277,1593.525,1594.954,1286,0,1783737210.293790102,1.054871,0.056592,-0.058357,0.135868,0
2,16.7426,-0.25,-0.154723,-0.095277,1593.525,1594.954,1287,0,1783737210.293790102,1.054871,0.056592,-0.058357,0.135868,0
2,16.7635,-0.25,-0.154723,-0.095277,1593.525,1594.954,1286,0,1783737210.293790102,1.054871,0.056592,-0.058357,0.135868,0
2,16.7844,-0.25,-0.154723,-0.095277,1593.525,1594.954,1286,0,1783737210.293790102,1.054871,0.056592,-0.058357,0.135868,0
2,16.8052,-0.25,-0.154723,-0.095277,1593.525,1594.954,1286,0,1783737210.293790102,1.054871,0.056592,-0.058357,0.135868,0
2,16.8102,-0.25,-0.155386,-0.094614,1593.525,1594.944,1287,1,1783737210.394266605,1.039033,0.056606,-0.057765,0.151674,0
2,16.8237,-0.25,-0.155386,-0.094614,1593.525,1594.944,1286,0,1783737210.394266605,1.039033,0.056606,-0.057765,0.151674,0
2,16.8447,-0.25,-0.155386,-0.094614,1593.525,1594.944,1286,0,1783737210.394266605,1.039033,0.056606,-0.057765,0.151674,0
2,16.8657,-0.25,-0.155386,-0.094614,1593.525,1594.944,1286,0,1783737210.394266605,1.039033,0.056606,-0.057765,0.151674,0
2,16.8866,-0.25,-0.155386,-0.094614,1593.525,1594.944,1287,0,1783737210.394266605,1.039033,0.056606,-0.057765,0.151674,0
2,16.9075,-0.25,-0.155386,-0.094614,1593.525,1594.944,1286,0,1783737210.394266605,1.039033,0.056606,-0.057765,0.151674,0
2,16.9108,-0.25,-0.155386,-0.094614,1593.525,1594.944,1286,0,1783737210.394266605,1.039033,0.056606,-0.057765,0.151674,0
2,16.9319,-0.25,-0.162231,-0.087769,1593.525,1594.842,1286,1,1783737210.492260933,1.021211,0.058657,-0.056475,0.169592,0
2,16.9331,-0.25,-0.162231,-0.087769,1593.525,1594.842,1286,0,1783737210.492260933,1.021211,0.058657,-0.056475,0.169592,0
2,16.9541,-0.25,-0.162231,-0.087769,1593.525,1594.842,1287,0,1783737210.492260933,1.021211,0.058657,-0.056475,0.169592,0
2,16.9750,-0.25,-0.162231,-0.087769,1593.525,1594.842,1286,0,1783737210.492260933,1.021211,0.058657,-0.056475,0.169592,0
2,16.9959,-0.25,-0.162231,-0.087769,1593.525,1594.842,1286,0,1783737210.492260933,1.021211,0.058657,-0.056475,0.169592,0
2,17.0112,-0.25,-0.164251,-0.085749,1593.525,1594.811,1286,1,1783737210.592811584,1.004130,0.059935,-0.054930,0.186720,0
2,17.0210,-0.25,-0.164251,-0.085749,1593.525,1594.811,1286,0,1783737210.592811584,1.004130,0.059935,-0.054930,0.186720,0
2,17.0421,-0.25,-0.164251,-0.085749,1593.525,1594.811,1286,0,1783737210.592811584,1.004130,0.059935,-0.054930,0.186720,0
2,17.0630,-0.25,-0.164251,-0.085749,1593.525,1594.811,1286,0,1783737210.592811584,1.004130,0.059935,-0.054930,0.186720,0
2,17.0839,-0.25,-0.164251,-0.085749,1593.525,1594.811,1287,0,1783737210.592811584,1.004130,0.059935,-0.054930,0.186720,0
2,17.1048,-0.25,-0.164251,-0.085749,1593.525,1594.811,1286,0,1783737210.592811584,1.004130,0.059935,-0.054930,0.186720,0
2,17.1117,-0.25,-0.170879,-0.079121,1593.525,1594.712,1286,1,1783737210.693257809,0.984873,0.058565,-0.051287,0.205857,0
2,17.1267,-0.25,-0.170879,-0.079121,1593.525,1594.712,1286,0,1783737210.693257809,0.984873,0.058565,-0.051287,0.205857,0
2,17.1477,-0.25,-0.170879,-0.079121,1593.525,1594.712,1286,0,1783737210.693257809,0.984873,0.058565,-0.051287,0.205857,0
2,17.1687,-0.25,-0.170879,-0.079121,1593.525,1594.712,1286,0,1783737210.693257809,0.984873,0.058565,-0.051287,0.205857,0
2,17.1896,-0.25,-0.170879,-0.079121,1593.525,1594.712,1286,0,1783737210.693257809,0.984873,0.058565,-0.051287,0.205857,0
2,17.2100,-0.25,-0.170169,-0.079831,1593.525,1594.722,1286,1,1783737210.793770790,0.967973,0.058760,-0.048014,0.222744,0
2,17.2206,-0.25,-0.170169,-0.079831,1593.525,1594.722,1286,0,1783737210.793770790,0.967973,0.058760,-0.048014,0.222744,0
2,17.2416,-0.25,-0.170169,-0.079831,1593.525,1594.722,1286,0,1783737210.793770790,0.967973,0.058760,-0.048014,0.222744,0
2,17.2625,-0.25,-0.170169,-0.079831,1593.525,1594.722,1286,0,1783737210.793770790,0.967973,0.058760,-0.048014,0.222744,0
2,17.2833,-0.25,-0.170169,-0.079831,1593.525,1594.722,1286,0,1783737210.793770790,0.967973,0.058760,-0.048014,0.222744,0
2,17.3042,-0.25,-0.170169,-0.079831,1593.525,1594.722,1286,0,1783737210.793770790,0.967973,0.058760,-0.048014,0.222744,0
2,17.3106,-0.25,-0.163219,-0.086781,1593.525,1594.827,1287,1,1783737210.891978264,0.953939,0.057992,-0.047175,0.236724,0
2,17.3217,-0.25,-0.163219,-0.086781,1593.525,1594.827,1286,0,1783737210.891978264,0.953939,0.057992,-0.047175,0.236724,0
2,17.3427,-0.25,-0.163219,-0.086781,1593.525,1594.827,1286,0,1783737210.891978264,0.953939,0.057992,-0.047175,0.236724,0
2,17.3636,-0.25,-0.163219,-0.086781,1593.525,1594.827,1286,0,1783737210.891978264,0.953939,0.057992,-0.047175,0.236724,0
2,17.3845,-0.25,-0.163219,-0.086781,1593.525,1594.827,1286,0,1783737210.891978264,0.953939,0.057992,-0.047175,0.236724,0
2,17.4054,-0.25,-0.163219,-0.086781,1593.525,1594.827,1286,0,1783737210.891978264,0.953939,0.057992,-0.047175,0.236724,0
2,17.4107,-0.25,-0.151781,-0.098219,1593.525,1594.998,1287,1,1783737210.992632866,0.942117,0.058302,-0.046859,0.248548,0
2,17.4236,-0.25,-0.151781,-0.098219,1593.525,1594.998,1286,0,1783737210.992632866,0.942117,0.058302,-0.046859,0.248548,0
2,17.4446,-0.25,-0.151781,-0.098219,1593.525,1594.998,1286,0,1783737210.992632866,0.942117,0.058302,-0.046859,0.248548,0
2,17.4655,-0.25,-0.151781,-0.098219,1593.525,1594.998,1287,0,1783737210.992632866,0.942117,0.058302,-0.046859,0.248548,0
2,17.4864,-0.25,-0.151781,-0.098219,1593.525,1594.998,1286,0,1783737210.992632866,0.942117,0.058302,-0.046859,0.248548,0
2,17.5074,-0.25,-0.151781,-0.098219,1593.525,1594.998,1286,0,1783737210.992632866,0.942117,0.058302,-0.046859,0.248548,0
2,17.5096,-0.25,-0.160179,-0.089821,1593.525,1594.872,1286,1,1783737211.092775345,0.923629,0.060437,-0.043457,0.267116,0
2,17.5210,-0.25,-0.160179,-0.089821,1593.525,1594.872,1286,0,1783737211.092775345,0.923629,0.060437,-0.043457,0.267116,0
2,17.5421,-0.25,-0.160179,-0.089821,1593.525,1594.872,1287,0,1783737211.092775345,0.923629,0.060437,-0.043457,0.267116,0
2,17.5630,-0.25,-0.160179,-0.089821,1593.525,1594.872,1286,0,1783737211.092775345,0.923629,0.060437,-0.043457,0.267116,0
2,17.5839,-0.25,-0.160179,-0.089821,1593.525,1594.872,1286,0,1783737211.092775345,0.923629,0.060437,-0.043457,0.267116,0
2,17.6048,-0.25,-0.160179,-0.089821,1593.525,1594.872,1286,0,1783737211.092775345,0.923629,0.060437,-0.043457,0.267116,0
2,17.6091,-0.25,-0.170283,-0.079717,1593.525,1594.721,1286,1,1783737211.190786123,0.903867,0.058379,-0.041060,0.286768,0
2,17.6221,-0.25,-0.170283,-0.079717,1593.525,1594.721,1286,0,1783737211.190786123,0.903867,0.058379,-0.041060,0.286768,0
2,17.6432,-0.25,-0.170283,-0.079717,1593.525,1594.721,1286,0,1783737211.190786123,0.903867,0.058379,-0.041060,0.286768,0
2,17.6640,-0.25,-0.170283,-0.079717,1593.525,1594.721,1286,0,1783737211.190786123,0.903867,0.058379,-0.041060,0.286768,0
2,17.6850,-0.25,-0.170283,-0.079717,1593.525,1594.721,1287,0,1783737211.190786123,0.903867,0.058379,-0.041060,0.286768,0
2,17.7059,-0.25,-0.170283,-0.079717,1593.525,1594.721,1286,0,1783737211.190786123,0.903867,0.058379,-0.041060,0.286768,0
2,17.7097,-0.25,-0.187021,-0.062979,1593.525,1594.470,1285,1,1783737211.291248083,0.880090,0.060311,-0.037296,0.310604,0
2,17.7243,-0.25,-0.187021,-0.062979,1593.525,1594.470,1286,0,1783737211.291248083,0.880090,0.060311,-0.037296,0.310604,0
2,17.7453,-0.25,-0.187021,-0.062979,1593.525,1594.470,1286,0,1783737211.291248083,0.880090,0.060311,-0.037296,0.310604,0
2,17.7662,-0.25,-0.187021,-0.062979,1593.525,1594.470,1286,0,1783737211.291248083,0.880090,0.060311,-0.037296,0.310604,0
2,17.7871,-0.25,-0.187021,-0.062979,1593.525,1594.470,1286,0,1783737211.291248083,0.880090,0.060311,-0.037296,0.310604,0
2,17.8079,-0.25,-0.201812,-0.048188,1593.525,1594.248,1286,1,1783737211.391852856,0.855274,0.059268,-0.033147,0.335361,0
2,17.8164,-0.25,-0.201812,-0.048188,1593.525,1594.248,1285,0,1783737211.391852856,0.855274,0.059268,-0.033147,0.335361,0
2,17.8374,-0.25,-0.201812,-0.048188,1593.525,1594.248,1286,0,1783737211.391852856,0.855274,0.059268,-0.033147,0.335361,0
2,17.8584,-0.25,-0.201812,-0.048188,1593.525,1594.248,1286,0,1783737211.391852856,0.855274,0.059268,-0.033147,0.335361,0
2,17.8793,-0.25,-0.201812,-0.048188,1593.525,1594.248,1285,0,1783737211.391852856,0.855274,0.059268,-0.033147,0.335361,0
2,17.9002,-0.25,-0.201812,-0.048188,1593.525,1594.248,1286,0,1783737211.391852856,0.855274,0.059268,-0.033147,0.335361,0
2,17.9084,-0.25,-0.205366,-0.044634,1593.525,1594.194,1286,1,1783737211.489946365,0.834082,0.059547,-0.031127,0.356550,0
2,17.9220,-0.25,-0.205366,-0.044634,1593.525,1594.194,1285,0,1783737211.489946365,0.834082,0.059547,-0.031127,0.356550,0
2,17.9430,-0.25,-0.205366,-0.044634,1593.525,1594.194,1286,0,1783737211.489946365,0.834082,0.059547,-0.031127,0.356550,0
2,17.9640,-0.25,-0.205366,-0.044634,1593.525,1594.194,1286,0,1783737211.489946365,0.834082,0.059547,-0.031127,0.356550,0
2,17.9849,-0.25,-0.205366,-0.044634,1593.525,1594.194,1285,0,1783737211.489946365,0.834082,0.059547,-0.031127,0.356550,0
2,18.0066,-0.25,-0.216451,-0.033549,1593.525,1594.028,1286,1,1783737211.590507984,0.808958,0.059314,-0.023974,0.381653,0
2,18.0231,-0.25,-0.216451,-0.033549,1593.525,1594.028,1285,0,1783737211.590507984,0.808958,0.059314,-0.023974,0.381653,0
2,18.0441,-0.25,-0.216451,-0.033549,1593.525,1594.028,1286,0,1783737211.590507984,0.808958,0.059314,-0.023974,0.381653,0
2,18.0651,-0.25,-0.216451,-0.033549,1593.525,1594.028,1285,0,1783737211.590507984,0.808958,0.059314,-0.023974,0.381653,0
2,18.0860,-0.25,-0.216451,-0.033549,1593.525,1594.028,1286,0,1783737211.590507984,0.808958,0.059314,-0.023974,0.381653,0
2,18.1069,-0.25,-0.222700,-0.027300,1593.525,1593.934,1285,1,1783737211.688283920,0.785360,0.060016,-0.022837,0.405261,0
2,18.1225,-0.25,-0.222700,-0.027300,1593.525,1593.934,1286,0,1783737211.688283920,0.785360,0.060016,-0.022837,0.405261,0
2,18.1436,-0.25,-0.222700,-0.027300,1593.525,1593.934,1285,0,1783737211.688283920,0.785360,0.060016,-0.022837,0.405261,0
2,18.1645,-0.25,-0.222700,-0.027300,1593.525,1593.934,1285,0,1783737211.688283920,0.785360,0.060016,-0.022837,0.405261,0
2,18.1855,-0.25,-0.222700,-0.027300,1593.525,1593.934,1286,0,1783737211.688283920,0.785360,0.060016,-0.022837,0.405261,0
2,18.2064,-0.25,-0.222700,-0.027300,1593.525,1593.934,1285,0,1783737211.688283920,0.785360,0.060016,-0.022837,0.405261,0
2,18.2083,-0.25,-0.227198,-0.022802,1593.525,1593.867,1286,1,1783737211.788941860,0.761147,0.060972,-0.019963,0.429492,0
2,18.2247,-0.25,-0.227198,-0.022802,1593.525,1593.867,1285,0,1783737211.788941860,0.761147,0.060972,-0.019963,0.429492,0
2,18.2457,-0.25,-0.227198,-0.022802,1593.525,1593.867,1285,0,1783737211.788941860,0.761147,0.060972,-0.019963,0.429492,0
2,18.2667,-0.25,-0.227198,-0.022802,1593.525,1593.867,1286,0,1783737211.788941860,0.761147,0.060972,-0.019963,0.429492,0
2,18.2876,-0.25,-0.227198,-0.022802,1593.525,1593.867,1285,0,1783737211.788941860,0.761147,0.060972,-0.019963,0.429492,0
2,18.3081,-0.25,-0.217759,-0.032241,1593.525,1594.009,1286,1,1783737211.889468670,0.742069,0.059012,-0.016015,0.448505,0
2,18.3242,-0.25,-0.217759,-0.032241,1593.525,1594.009,1285,0,1783737211.889468670,0.742069,0.059012,-0.016015,0.448505,0
2,18.3453,-0.25,-0.217759,-0.032241,1593.525,1594.009,1286,0,1783737211.889468670,0.742069,0.059012,-0.016015,0.448505,0
2,18.3662,-0.25,-0.217759,-0.032241,1593.525,1594.009,1285,0,1783737211.889468670,0.742069,0.059012,-0.016015,0.448505,0
2,18.3871,-0.25,-0.217759,-0.032241,1593.525,1594.009,1286,0,1783737211.889468670,0.742069,0.059012,-0.016015,0.448505,0
2,18.4088,-0.25,-0.204683,-0.045317,1593.525,1594.205,1285,1,1783737211.990168333,0.725416,0.059645,-0.015352,0.465170,0
2,18.4266,-0.25,-0.204683,-0.045317,1593.525,1594.205,1286,0,1783737211.990168333,0.725416,0.059645,-0.015352,0.465170,0
2,18.4477,-0.25,-0.204683,-0.045317,1593.525,1594.205,1286,0,1783737211.990168333,0.725416,0.059645,-0.015352,0.465170,0
2,18.4688,-0.25,-0.204683,-0.045317,1593.525,1594.205,1285,0,1783737211.990168333,0.725416,0.059645,-0.015352,0.465170,0
2,18.4898,-0.25,-0.204683,-0.045317,1593.525,1594.205,1286,0,1783737211.990168333,0.725416,0.059645,-0.015352,0.465170,0
2,18.5092,-0.25,-0.201509,-0.048491,1593.525,1594.252,1286,1,1783737212.090729952,0.706072,0.056791,-0.012479,0.484443,0
2,18.5286,-0.25,-0.201509,-0.048491,1593.525,1594.252,1285,0,1783737212.090729952,0.706072,0.056791,-0.012479,0.484443,0
