direction,block,elapsed_s,block_elapsed_s,target_speed_mps,target_curvature_1pm,steering_pulse_us,steering_tick,approach_direction,controller_state,esc_pulse_us,esc_tick,adaptive_feedforward_us,integral_trim_us,fresh_odom,transition_sample,tf_stamp,x_m,y_m,yaw_rad,measured_speed_mps,increment_ds_m,increment_dyaw_rad,instant_curvature_1pm,block_motion_m,direction_motion_m,settled_signed_distance_m,settled_heading_change_rad,front_clearance_m,rear_clearance_m
forward,2,8.0993,1.7855,0.2000,0.30000,1542.308,1244,increasing,rolling,1418.031,1144,1417.503,-1.881,1,18,1783745378.502288103,0.254192,-0.206170,0.816347,0.226418,0.0209777,0.0027985,0.1334026,0.382524,0.832614,0.266913,0.080541,1.555,1.316
forward,2,8.1173,1.8036,0.2000,0.30000,1542.308,1244,increasing,rolling,1418.031,1144,1417.503,-1.881,0,0,1783745378.502288103,0.254192,-0.206170,0.816347,0.226418,,,,0.382524,0.832614,0.266913,0.080541,1.555,1.316
forward,2,8.1391,1.8253,0.2000,0.30000,1542.308,1244,increasing,rolling,1418.031,1144,1417.503,-1.881,0,0,1783745378.502288103,0.254192,-0.206170,0.816347,0.226418,,,,0.382524,0.832614,0.266913,0.080541,1.555,1.316
forward,2,8.1606,1.8468,0.2000,0.30000,1542.308,1244,increasing,rolling,1418.031,1144,1417.503,-1.881,0,0,1783745378.502288103,0.254192,-0.206170,0.816347,0.226418,,,,0.382524,0.832614,0.266913,0.080541,1.555,1.316
forward,2,8.1822,1.8684,0.2000,0.30000,1542.308,1244,increasing,rolling,1418.031,1144,1417.503,-1.881,0,0,1783745378.502288103,0.254192,-0.206170,0.816347,0.226418,,,,0.382524,0.832614,0.266913,0.080541,1.574,1.296
forward,2,8.1992,1.8854,0.2000,0.30000,1542.308,1244,increasing,rolling,1418.026,1144,1417.570,-1.814,1,19,1783745378.600301743,0.268796,-0.191377,0.820403,0.222816,0.0207798,0.0040553,0.1951545,0.403303,0.853393,0.287692,0.084596,1.574,1.296
forward,2,8.2103,1.8965,0.2000,0.30000,1542.308,1244,increasing,rolling,1418.026,1144,1417.570,-1.814,0,0,1783745378.600301743,0.268796,-0.191377,0.820403,0.222816,,,,0.403303,0.853393,0.287692,0.084596,1.574,1.296
forward,2,8.2319,1.9181,0.2000,0.30000,1542.308,1244,increasing,rolling,1418.026,1144,1417.570,-1.814,0,0,1783745378.600301743,0.268796,-0.191377,0.820403,0.222816,,,,0.403303,0.853393,0.287692,0.084596,1.574,1.296
forward,2,8.2534,1.9396,0.2000,0.30000,1542.308,1244,increasing,rolling,1418.026,1144,1417.570,-1.814,0,0,1783745378.600301743,0.268796,-0.191377,0.820403,0.222816,,,,0.403303,0.853393,0.287692,0.084596,1.574,1.296
forward,2,8.2750,1.9612,0.2000,0.30000,1542.308,1244,increasing,rolling,1418.026,1144,1417.570,-1.814,0,0,1783745378.600301743,0.268796,-0.191377,0.820403,0.222816,,,,0.403303,0.853393,0.287692,0.084596,1.574,1.296
forward,2,8.2965,1.9827,0.2000,0.30000,1542.308,1244,increasing,rolling,1418.026,1144,1417.570,-1.814,0,0,1783745378.600301743,0.268796,-0.191377,0.820403,0.222816,,,,0.403303,0.853393,0.287692,0.084596,1.590,1.278
forward,2,8.2996,1.9858,0.2000,0.30000,1542.308,1244,increasing,rolling,1417.644,1143,1417.580,-1.804,1,20,1783745378.700473070,0.279056,-0.181146,0.828623,0.203245,0.0144780,0.0082208,0.5678154,0.417781,0.867871,0.302170,0.092817,1.590,1.278
forward,2,8.3186,2.0048,0.2000,0.30000,1542.308,1244,increasing,rolling,1417.644,1143,1417.580,-1.804,0,0,1783745378.700473070,0.279056,-0.181146,0.828623,0.203245,,,,0.417781,0.867871,0.302170,0.092817,1.590,1.278
forward,2,8.3402,2.0264,0.2000,0.30000,1542.308,1244,increasing,rolling,1417.644,1143,1417.580,-1.804,0,0,1783745378.700473070,0.279056,-0.181146,0.828623,0.203245,,,,0.417781,0.867871,0.302170,0.092817,1.590,1.278
forward,2,8.3617,2.0479,0.2000,0.30000,1542.308,1244,increasing,rolling,1417.644,1143,1417.580,-1.804,0,0,1783745378.700473070,0.279056,-0.181146,0.828623,0.203245,,,,0.417781,0.867871,0.302170,0.092817,1.590,1.278
forward,2,8.3834,2.0696,0.2000,0.30000,1542.308,1244,increasing,rolling,1417.644,1143,1417.580,-1.804,0,0,1783745378.700473070,0.279056,-0.181146,0.828623,0.203245,,,,0.417781,0.867871,0.302170,0.092817,1.609,1.257
forward,2,8.4000,2.0862,0.2000,0.30000,1542.308,1244,increasing,rolling,1417.616,1143,1417.584,-1.799,1,21,1783745378.800905943,0.291209,-0.165513,0.836209,0.201574,0.0197412,0.0075853,0.3842364,0.437522,0.887613,0.321911,0.100402,1.609,1.257
forward,2,8.4088,2.0950,0.2000,0.30000,1542.308,1244,increasing,rolling,1417.616,1143,1417.584,-1.799,0,0,1783745378.800905943,0.291209,-0.165513,0.836209,0.201574,,,,0.437522,0.887613,0.321911,0.100402,1.609,1.257
forward,2,8.4308,2.1170,0.2000,0.30000,1542.308,1244,increasing,rolling,1417.616,1143,1417.584,-1.799,0,0,1783745378.800905943,0.291209,-0.165513,0.836209,0.201574,,,,0.437522,0.887613,0.321911,0.100402,1.609,1.257
forward,2,8.4526,2.1388,0.2000,0.30000,1542.308,1244,increasing,rolling,1417.616,1143,1417.584,-1.799,0,0,1783745378.800905943,0.291209,-0.165513,0.836209,0.201574,,,,0.437522,0.887613,0.321911,0.100402,1.609,1.257
forward,2,8.4744,2.1606,0.2000,0.30000,1542.308,1244,increasing,rolling,1417.616,1143,1417.584,-1.799,0,0,1783745378.800905943,0.291209,-0.165513,0.836209,0.201574,,,,0.437522,0.887613,0.321911,0.100402,1.609,1.257
forward,2,8.4962,2.1824,0.2000,0.30000,1542.308,1244,increasing,rolling,1417.616,1143,1417.584,-1.799,0,0,1783745378.800905943,0.291209,-0.165513,0.836209,0.201574,,,,0.437522,0.887613,0.321911,0.100402,1.631,1.237
forward,2,8.5000,2.1862,0.2000,0.30000,1542.308,1244,increasing,rolling,1417.748,1143,1417.606,-1.778,1,22,1783745378.901135445,0.303461,-0.146382,0.844183,0.207113,0.0224244,0.0079742,0.3556059,0.459947,0.910037,0.344336,0.108376,1.631,1.237
forward,3,8.5132,0.0000,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1417.748,1143,1417.606,-1.778,0,0,1783745378.901135445,0.303461,-0.146382,0.844183,0.207113,,,,0.000000,0.910037,0.000000,0.000000,1.631,1.237
forward,3,8.5350,0.0218,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1417.748,1143,1417.606,-1.778,0,0,1783745378.901135445,0.303461,-0.146382,0.844183,0.207113,,,,0.000000,0.910037,0.000000,0.000000,1.631,1.237
forward,3,8.5566,0.0434,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1417.748,1143,1417.606,-1.778,0,0,1783745378.901135445,0.303461,-0.146382,0.844183,0.207113,,,,0.000000,0.910037,0.000000,0.000000,1.631,1.237
forward,3,8.5782,0.0650,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1417.748,1143,1417.606,-1.778,0,0,1783745378.901135445,0.303461,-0.146382,0.844183,0.207113,,,,0.000000,0.910037,0.000000,0.000000,1.631,1.237
forward,3,8.5998,0.0866,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1417.748,1143,1417.606,-1.778,0,0,1783745378.901135445,0.303461,-0.146382,0.844183,0.207113,,,,0.000000,0.910037,0.000000,0.000000,1.655,1.214
forward,3,8.6023,0.0891,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1417.748,1143,1417.606,-1.778,0,0,1783745378.901135445,0.303461,-0.146382,0.844183,0.207113,,,,0.000000,0.910037,0.000000,0.000000,1.655,1.214
forward,3,8.6243,0.1112,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.070,1144,1417.666,-1.717,1,1,1783745379.001396894,0.322767,-0.128749,0.847829,0.220164,0.0259995,0.0036463,0.1402448,0.025999,0.936036,0.000000,0.000000,1.655,1.214
forward,3,8.6263,0.1131,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.070,1144,1417.666,-1.717,0,0,1783745379.001396894,0.322767,-0.128749,0.847829,0.220164,,,,0.025999,0.936036,0.000000,0.000000,1.655,1.214
forward,3,8.6480,0.1348,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.070,1144,1417.666,-1.717,0,0,1783745379.001396894,0.322767,-0.128749,0.847829,0.220164,,,,0.025999,0.936036,0.000000,0.000000,1.655,1.214
forward,3,8.6696,0.1564,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.070,1144,1417.666,-1.717,0,0,1783745379.001396894,0.322767,-0.128749,0.847829,0.220164,,,,0.025999,0.936036,0.000000,0.000000,1.655,1.214
forward,3,8.6911,0.1780,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.070,1144,1417.666,-1.717,0,0,1783745379.001396894,0.322767,-0.128749,0.847829,0.220164,,,,0.025999,0.936036,0.000000,0.000000,1.679,1.191
forward,3,8.7017,0.1885,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.448,1144,1417.769,-1.615,1,2,1783745379.102044582,0.340179,-0.107165,0.851712,0.233947,0.0277079,0.0038833,0.1401506,0.053707,0.963744,0.000000,0.000000,1.679,1.191
forward,3,8.7105,0.1973,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.448,1144,1417.769,-1.615,0,0,1783745379.102044582,0.340179,-0.107165,0.851712,0.233947,,,,0.053707,0.963744,0.000000,0.000000,1.679,1.191
forward,3,8.7322,0.2190,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.448,1144,1417.769,-1.615,0,0,1783745379.102044582,0.340179,-0.107165,0.851712,0.233947,,,,0.053707,0.963744,0.000000,0.000000,1.679,1.191
forward,3,8.7537,0.2405,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.448,1144,1417.769,-1.615,0,0,1783745379.102044582,0.340179,-0.107165,0.851712,0.233947,,,,0.053707,0.963744,0.000000,0.000000,1.679,1.191
forward,3,8.7752,0.2620,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.448,1144,1417.769,-1.615,0,0,1783745379.102044582,0.340179,-0.107165,0.851712,0.233947,,,,0.053707,0.963744,0.000000,0.000000,1.679,1.191
forward,3,8.7967,0.2836,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.448,1144,1417.769,-1.615,0,0,1783745379.102044582,0.340179,-0.107165,0.851712,0.233947,,,,0.053707,0.963744,0.000000,0.000000,1.699,1.176
forward,3,8.7992,0.2860,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.587,1144,1417.876,-1.508,1,3,1783745379.202574015,0.356543,-0.089372,0.850243,0.235560,0.0241671,-0.0014696,-0.0608112,0.077874,0.987911,0.000000,0.000000,1.699,1.176
forward,3,8.8163,0.3032,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.587,1144,1417.876,-1.508,0,0,1783745379.202574015,0.356543,-0.089372,0.850243,0.235560,,,,0.077874,0.987911,0.000000,0.000000,1.699,1.176
forward,3,8.8380,0.3248,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.587,1144,1417.876,-1.508,0,0,1783745379.202574015,0.356543,-0.089372,0.850243,0.235560,,,,0.077874,0.987911,0.000000,0.000000,1.699,1.176
forward,3,8.8595,0.3463,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.587,1144,1417.876,-1.508,0,0,1783745379.202574015,0.356543,-0.089372,0.850243,0.235560,,,,0.077874,0.987911,0.000000,0.000000,1.699,1.176
forward,3,8.8811,0.3679,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.587,1144,1417.876,-1.508,0,0,1783745379.202574015,0.356543,-0.089372,0.850243,0.235560,,,,0.077874,0.987911,0.000000,0.000000,1.719,1.156
forward,3,8.8994,0.3862,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.587,1144,1417.876,-1.508,0,0,1783745379.202574015,0.356543,-0.089372,0.850243,0.235560,,,,0.077874,0.987911,0.000000,0.000000,1.719,1.156
forward,3,8.9213,0.4081,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.563,1144,1417.964,-1.420,1,4,1783745379.300213814,0.372420,-0.075626,0.844761,0.229957,0.0208120,-0.0054814,-0.2633793,0.098686,1.008723,0.000000,0.000000,1.719,1.156
forward,3,8.9231,0.4100,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.563,1144,1417.964,-1.420,0,0,1783745379.300213814,0.372420,-0.075626,0.844761,0.229957,,,,0.098686,1.008723,0.000000,0.000000,1.719,1.156
forward,3,8.9447,0.4315,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.563,1144,1417.964,-1.420,0,0,1783745379.300213814,0.372420,-0.075626,0.844761,0.229957,,,,0.098686,1.008723,0.000000,0.000000,1.719,1.156
forward,3,8.9662,0.4531,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.563,1144,1417.964,-1.420,0,0,1783745379.300213814,0.372420,-0.075626,0.844761,0.229957,,,,0.098686,1.008723,0.000000,0.000000,1.719,1.156
forward,3,8.9878,0.4746,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.563,1144,1417.964,-1.420,0,0,1783745379.300213814,0.372420,-0.075626,0.844761,0.229957,,,,0.098686,1.008723,0.000000,0.000000,1.740,1.137
forward,3,8.9975,0.4843,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.648,1144,1418.053,-1.330,1,5,1783745379.400663614,0.385546,-0.056498,0.839332,0.229737,0.0230107,-0.0054297,-0.2359619,0.121697,1.031734,0.000000,0.000000,1.740,1.137
forward,3,9.0113,0.4981,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.648,1144,1418.053,-1.330,0,0,1783745379.400663614,0.385546,-0.056498,0.839332,0.229737,,,,0.121697,1.031734,0.000000,0.000000,1.740,1.137
forward,3,9.0331,0.5199,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.648,1144,1418.053,-1.330,0,0,1783745379.400663614,0.385546,-0.056498,0.839332,0.229737,,,,0.121697,1.031734,0.000000,0.000000,1.740,1.137
forward,3,9.0547,0.5415,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.648,1144,1418.053,-1.330,0,0,1783745379.400663614,0.385546,-0.056498,0.839332,0.229737,,,,0.121697,1.031734,0.000000,0.000000,1.740,1.137
forward,3,9.0764,0.5632,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.648,1144,1418.053,-1.330,0,0,1783745379.400663614,0.385546,-0.056498,0.839332,0.229737,,,,0.121697,1.031734,0.000000,0.000000,1.758,1.118
forward,3,9.0977,0.5845,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.648,1144,1418.053,-1.330,0,0,1783745379.400663614,0.385546,-0.056498,0.839332,0.229737,,,,0.121697,1.031734,0.000000,0.000000,1.758,1.118
forward,3,9.1196,0.6064,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.288,1144,1418.084,-1.300,1,6,1783745379.498807669,0.390266,-0.040691,0.830238,0.210217,0.0148842,-0.0090936,-0.6109581,0.136581,1.046618,0.000000,0.000000,1.758,1.118
forward,3,9.1230,0.6098,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.288,1144,1418.084,-1.300,0,0,1783745379.498807669,0.390266,-0.040691,0.830238,0.210217,,,,0.136581,1.046618,0.000000,0.000000,1.758,1.118
forward,3,9.1446,0.6314,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.288,1144,1418.084,-1.300,0,0,1783745379.498807669,0.390266,-0.040691,0.830238,0.210217,,,,0.136581,1.046618,0.000000,0.000000,1.758,1.118
forward,3,9.1662,0.6530,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.288,1144,1418.084,-1.300,0,0,1783745379.498807669,0.390266,-0.040691,0.830238,0.210217,,,,0.136581,1.046618,0.000000,0.000000,1.758,1.118
forward,3,9.1878,0.6746,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.288,1144,1418.084,-1.300,0,0,1783745379.498807669,0.390266,-0.040691,0.830238,0.210217,,,,0.136581,1.046618,0.000000,0.000000,1.776,1.102
forward,3,9.1984,0.6852,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.347,1144,1418.118,-1.266,1,7,1783745379.598999023,0.405669,-0.025565,0.829093,0.211454,0.0215577,-0.0011449,-0.0531094,0.158139,1.068176,0.000000,0.000000,1.776,1.102
forward,3,9.2127,0.6995,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.347,1144,1418.118,-1.266,0,0,1783745379.598999023,0.405669,-0.025565,0.829093,0.211454,,,,0.158139,1.068176,0.000000,0.000000,1.776,1.102
forward,3,9.2343,0.7211,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.347,1144,1418.118,-1.266,0,0,1783745379.598999023,0.405669,-0.025565,0.829093,0.211454,,,,0.158139,1.068176,0.000000,0.000000,1.776,1.102
forward,3,9.2560,0.7428,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.347,1144,1418.118,-1.266,0,0,1783745379.598999023,0.405669,-0.025565,0.829093,0.211454,,,,0.158139,1.068176,0.000000,0.000000,1.776,1.102
forward,3,9.2776,0.7644,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.347,1144,1418.118,-1.266,0,0,1783745379.598999023,0.405669,-0.025565,0.829093,0.211454,,,,0.158139,1.068176,0.000000,0.000000,1.793,1.086
forward,3,9.2963,0.7832,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.347,1144,1418.118,-1.266,0,0,1783745379.598999023,0.405669,-0.025565,0.829093,0.211454,,,,0.158139,1.068176,0.000000,0.000000,1.793,1.086
forward,3,9.3182,0.8050,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.247,1144,1418.135,-1.249,1,8,1783745379.699487686,0.418429,-0.011617,0.823729,0.205622,0.0189044,-0.0053639,-0.2837359,0.177043,1.087080,0.018904,-0.005364,1.793,1.086
forward,3,9.3219,0.8087,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.247,1144,1418.135,-1.249,0,0,1783745379.699487686,0.418429,-0.011617,0.823729,0.205622,,,,0.177043,1.087080,0.018904,-0.005364,1.793,1.086
forward,3,9.3435,0.8303,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.247,1144,1418.135,-1.249,0,0,1783745379.699487686,0.418429,-0.011617,0.823729,0.205622,,,,0.177043,1.087080,0.018904,-0.005364,1.793,1.086
forward,3,9.3650,0.8518,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.247,1144,1418.135,-1.249,0,0,1783745379.699487686,0.418429,-0.011617,0.823729,0.205622,,,,0.177043,1.087080,0.018904,-0.005364,1.793,1.086
forward,3,9.3865,0.8733,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.247,1144,1418.135,-1.249,0,0,1783745379.699487686,0.418429,-0.011617,0.823729,0.205622,,,,0.177043,1.087080,0.018904,-0.005364,1.809,1.072
forward,3,9.3964,0.8832,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.247,1144,1418.135,-1.249,0,0,1783745379.699487686,0.418429,-0.011617,0.823729,0.205622,,,,0.177043,1.087080,0.018904,-0.005364,1.809,1.072
forward,3,9.4183,0.9051,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.242,1144,1418.149,-1.235,1,9,1783745379.797547579,0.432458,0.002364,0.821296,0.204671,0.0197904,-0.0024329,-0.1229342,0.196834,1.106871,0.038695,-0.007797,1.809,1.072
forward,3,9.4202,0.9070,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.242,1144,1418.149,-1.235,0,0,1783745379.797547579,0.432458,0.002364,0.821296,0.204671,,,,0.196834,1.106871,0.038695,-0.007797,1.809,1.072
forward,3,9.4418,0.9286,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.242,1144,1418.149,-1.235,0,0,1783745379.797547579,0.432458,0.002364,0.821296,0.204671,,,,0.196834,1.106871,0.038695,-0.007797,1.809,1.072
forward,3,9.4633,0.9501,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.242,1144,1418.149,-1.235,0,0,1783745379.797547579,0.432458,0.002364,0.821296,0.204671,,,,0.196834,1.106871,0.038695,-0.007797,1.809,1.072
forward,3,9.4848,0.9717,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1418.242,1144,1418.149,-1.235,0,0,1783745379.797547579,0.432458,0.002364,0.821296,0.204671,,,,0.196834,1.106871,0.038695,-0.007797,1.826,1.059
forward,3,9.4970,0.9839,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1417.973,1144,1418.126,-1.258,1,10,1783745379.897792101,0.442222,0.014560,0.813452,0.192347,0.0155753,-0.0078442,-0.5036271,0.212409,1.122446,0.054270,-0.015641,1.826,1.059
forward,3,9.5131,0.9999,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1417.973,1144,1418.126,-1.258,0,0,1783745379.897792101,0.442222,0.014560,0.813452,0.192347,,,,0.212409,1.122446,0.054270,-0.015641,1.826,1.059
forward,3,9.5348,1.0216,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1417.973,1144,1418.126,-1.258,0,0,1783745379.897792101,0.442222,0.014560,0.813452,0.192347,,,,0.212409,1.122446,0.054270,-0.015641,1.826,1.059
forward,3,9.5563,1.0432,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1417.973,1144,1418.126,-1.258,0,0,1783745379.897792101,0.442222,0.014560,0.813452,0.192347,,,,0.212409,1.122446,0.054270,-0.015641,1.826,1.059
forward,3,9.5779,1.0647,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1417.973,1144,1418.126,-1.258,0,0,1783745379.897792101,0.442222,0.014560,0.813452,0.192347,,,,0.212409,1.122446,0.054270,-0.015641,1.837,1.048
forward,3,9.5945,1.0813,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1417.973,1144,1418.126,-1.258,0,0,1783745379.897792101,0.442222,0.014560,0.813452,0.192347,,,,0.212409,1.122446,0.054270,-0.015641,1.837,1.048
forward,3,9.6163,1.1031,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1417.772,1143,1418.079,-1.305,1,11,1783745379.998351574,0.453560,0.026183,0.813321,0.184622,0.0162352,-0.0001313,-0.0080899,0.228644,1.138681,0.070505,-0.015772,1.837,1.048
forward,3,9.6249,1.1118,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1417.772,1143,1418.079,-1.305,0,0,1783745379.998351574,0.453560,0.026183,0.813321,0.184622,,,,0.228644,1.138681,0.070505,-0.015772,1.837,1.048
forward,3,9.6466,1.1334,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1417.772,1143,1418.079,-1.305,0,0,1783745379.998351574,0.453560,0.026183,0.813321,0.184622,,,,0.228644,1.138681,0.070505,-0.015772,1.837,1.048
forward,3,9.6681,1.1550,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1417.772,1143,1418.079,-1.305,0,0,1783745379.998351574,0.453560,0.026183,0.813321,0.184622,,,,0.228644,1.138681,0.070505,-0.015772,1.837,1.048
forward,3,9.6897,1.1765,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1417.772,1143,1418.079,-1.305,0,0,1783745379.998351574,0.453560,0.026183,0.813321,0.184622,,,,0.228644,1.138681,0.070505,-0.015772,1.854,1.034
forward,3,9.6952,1.1821,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1417.521,1143,1418.008,-1.376,1,12,1783745380.095817327,0.463484,0.036742,0.807729,0.175635,0.0144906,-0.0055917,-0.3858868,0.243135,1.153172,0.084996,-0.021364,1.854,1.034
forward,3,9.7072,1.1941,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1417.521,1143,1418.008,-1.376,0,0,1783745380.095817327,0.463484,0.036742,0.807729,0.175635,,,,0.243135,1.153172,0.084996,-0.021364,1.854,1.034
forward,3,9.7289,1.2157,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1417.521,1143,1418.008,-1.376,0,0,1783745380.095817327,0.463484,0.036742,0.807729,0.175635,,,,0.243135,1.153172,0.084996,-0.021364,1.854,1.034
forward,3,9.7505,1.2373,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1417.521,1143,1418.008,-1.376,0,0,1783745380.095817327,0.463484,0.036742,0.807729,0.175635,,,,0.243135,1.153172,0.084996,-0.021364,1.854,1.034
forward,3,9.7720,1.2588,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1417.521,1143,1418.008,-1.376,0,0,1783745380.095817327,0.463484,0.036742,0.807729,0.175635,,,,0.243135,1.153172,0.084996,-0.021364,1.854,1.034
forward,3,9.7936,1.2804,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1417.521,1143,1418.008,-1.376,0,0,1783745380.095817327,0.463484,0.036742,0.807729,0.175635,,,,0.243135,1.153172,0.084996,-0.021364,1.102,1.023
forward,3,9.7962,1.2830,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1417.253,1143,1417.909,-1.475,1,13,1783745380.196367264,0.472793,0.047591,0.803040,0.167213,0.0142729,-0.0046888,-0.3285128,0.257408,1.167445,0.099269,-0.026053,1.102,1.023
forward,3,9.8056,1.2924,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1417.253,1143,1417.909,-1.475,0,0,1783745380.196367264,0.472793,0.047591,0.803040,0.167213,,,,0.257408,1.167445,0.099269,-0.026053,1.102,1.023
forward,3,9.8273,1.3142,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1417.253,1143,1417.909,-1.475,0,0,1783745380.196367264,0.472793,0.047591,0.803040,0.167213,,,,0.257408,1.167445,0.099269,-0.026053,1.102,1.023
forward,3,9.8489,1.3358,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1417.253,1143,1417.909,-1.475,0,0,1783745380.196367264,0.472793,0.047591,0.803040,0.167213,,,,0.257408,1.167445,0.099269,-0.026053,1.102,1.023
forward,3,9.8705,1.3573,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1417.253,1143,1417.909,-1.475,0,0,1783745380.196367264,0.472793,0.047591,0.803040,0.167213,,,,0.257408,1.167445,0.099269,-0.026053,1.102,1.023
forward,3,9.8922,1.3791,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1417.253,1143,1417.909,-1.475,0,0,1783745380.196367264,0.472793,0.047591,0.803040,0.167213,,,,0.257408,1.167445,0.099269,-0.026053,1.106,1.007
forward,3,9.8958,1.3826,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1417.076,1143,1417.800,-1.583,1,14,1783745380.296495199,0.483022,0.059090,0.797118,0.163800,0.0153756,-0.0059222,-0.3851659,0.272783,1.182820,0.114644,-0.031975,1.106,1.007
forward,3,9.9120,1.3988,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1417.076,1143,1417.800,-1.583,0,0,1783745380.296495199,0.483022,0.059090,0.797118,0.163800,,,,0.272783,1.182820,0.114644,-0.031975,1.106,1.007
forward,3,9.9337,1.4205,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1417.076,1143,1417.800,-1.583,0,0,1783745380.296495199,0.483022,0.059090,0.797118,0.163800,,,,0.272783,1.182820,0.114644,-0.031975,1.106,1.007
forward,3,9.9552,1.4420,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1417.076,1143,1417.800,-1.583,0,0,1783745380.296495199,0.483022,0.059090,0.797118,0.163800,,,,0.272783,1.182820,0.114644,-0.031975,1.106,1.007
forward,3,9.9767,1.4636,0.2000,-0.30000,1357.692,1095,decreasing,rolling,1417.076,1143,1417.800,-1.583,0,0,1783745380.296495199,0.483022,0.059090,0.797118,0.163800,,,,0.272783,1.182820,0.114644,-0.031975,1.110,0.996
