variant,pass_index,from_direction,phase,elapsed_s,time_since_flip_s,esc_pulse_us,signed_speed_mps,raw_ds_m,fresh_odom,leg_motion_m,front_clearance_m,rear_clearance_m
dwell_05,2,reverse,cruise,76.2789,,1620.00,0.007503,,0,0.056598,1.229,1.130
dwell_05,2,reverse,cruise,76.2999,,1620.00,0.007503,,0,0.056598,1.230,1.135
dwell_05,2,reverse,cruise,76.3177,,1620.00,0.005148,-0.0001934,1,0.056792,1.230,1.135
dwell_05,2,reverse,cruise,76.3277,,1620.00,0.005148,,0,0.056792,1.230,1.135
dwell_05,2,reverse,cruise,76.3488,,1620.00,0.005148,,0,0.056792,1.230,1.135
dwell_05,2,reverse,cruise,76.3700,,1620.00,0.005148,,0,0.056792,1.230,1.135
dwell_05,2,reverse,cruise,76.3912,,1620.00,0.005148,,0,0.056792,1.230,1.135
dwell_05,2,reverse,cruise,76.4122,,1620.00,0.005148,,0,0.056792,1.229,1.138
dwell_05,2,reverse,cruise,76.4182,,1620.00,0.001513,-0.0009435,1,0.057735,1.229,1.138
dwell_05,2,reverse,cruise,76.4360,,1620.00,0.001513,,0,0.057735,1.229,1.138
dwell_05,2,reverse,cruise,76.4571,,1620.00,0.001513,,0,0.057735,1.229,1.138
dwell_05,2,reverse,cruise,76.4780,,1620.00,0.001513,,0,0.057735,1.229,1.138
dwell_05,2,reverse,cruise,76.4990,,1620.00,0.001513,,0,0.057735,1.229,1.144
dwell_05,2,reverse,cruise,76.5193,,1620.00,0.002812,0.0006790,1,0.058414,1.229,1.144
dwell_05,2,reverse,cruise,76.5342,,1620.00,0.002812,,0,0.058414,1.229,1.144
dwell_05,2,reverse,cruise,76.5554,,1620.00,0.002812,,0,0.058414,1.229,1.144
dwell_05,2,reverse,cruise,76.5764,,1620.00,0.002812,,0,0.058414,1.229,1.144
dwell_05,2,reverse,cruise,76.5974,,1620.00,0.002812,,0,0.058414,1.228,1.145
dwell_05,2,reverse,cruise,76.6171,,1620.00,0.002187,0.0000309,1,0.058445,1.228,1.145
dwell_05,2,reverse,cruise,76.6376,,1620.00,0.002187,,0,0.058445,1.228,1.145
dwell_05,2,reverse,cruise,76.6587,,1620.00,0.002187,,0,0.058445,1.228,1.145
dwell_05,2,reverse,cruise,76.6798,,1620.00,0.002187,,0,0.058445,1.228,1.145
dwell_05,2,reverse,cruise,76.7009,,1620.00,0.002187,,0,0.058445,1.230,1.146
dwell_05,2,reverse,cruise,76.7168,,1620.00,0.000028,-0.0006348,1,0.059080,1.230,1.146
dwell_05,2,reverse,cruise,76.7271,,1620.00,0.000028,,0,0.059080,1.230,1.146
dwell_05,2,reverse,cruise,76.7481,,1620.00,0.000028,,0,0.059080,1.230,1.146
dwell_05,2,reverse,cruise,76.7691,,1620.00,0.000028,,0,0.059080,1.230,1.146
dwell_05,2,reverse,cruise,76.7900,,1620.00,0.000028,,0,0.059080,1.230,1.146
dwell_05,2,reverse,cruise,76.8110,,1620.00,0.000028,,0,0.059080,1.230,1.146
dwell_05,2,reverse,cruise,76.8179,,1620.00,-0.001860,-0.0007556,1,0.059835,1.230,1.146
dwell_05,2,reverse,cruise,76.8330,,1620.00,-0.001860,,0,0.059835,1.230,1.146
dwell_05,2,reverse,cruise,76.8541,,1620.00,-0.001860,,0,0.059835,1.230,1.146
dwell_05,2,reverse,cruise,76.8751,,1620.00,-0.001860,,0,0.059835,1.230,1.146
dwell_05,2,reverse,cruise,76.8961,,1620.00,-0.001860,,0,0.059835,1.229,1.148
dwell_05,2,reverse,cruise,76.9156,,1620.00,0.002128,0.0014188,1,0.061254,1.229,1.148
dwell_05,2,reverse,cruise,76.9365,,1620.00,0.002128,,0,0.061254,1.229,1.148
dwell_05,2,reverse,cruise,76.9575,,1620.00,0.002128,,0,0.061254,1.229,1.148
dwell_05,2,reverse,cruise,76.9784,,1620.00,0.002128,,0,0.061254,1.229,1.148
dwell_05,2,reverse,cruise,76.9995,,1620.00,0.002128,,0,0.061254,1.228,1.150
dwell_05,2,reverse,cruise,77.0164,,1620.00,-0.001602,-0.0012550,1,0.062509,1.228,1.150
dwell_05,2,reverse,cruise,77.0288,,1620.00,-0.001602,,0,0.062509,1.228,1.150
dwell_05,2,reverse,cruise,77.0499,,1620.00,-0.001602,,0,0.062509,1.228,1.150
dwell_05,2,reverse,cruise,77.0711,,1620.00,-0.001602,,0,0.062509,1.228,1.150
dwell_05,2,reverse,cruise,77.0923,,1620.00,-0.001602,,0,0.062509,1.228,1.150
dwell_05,2,reverse,cruise,77.1143,,1620.00,-0.001602,,0,0.062509,1.228,1.158
dwell_05,2,reverse,cruise,77.1178,,1620.00,-0.001527,-0.0001304,1,0.062640,1.228,1.158
dwell_05,2,reverse,cruise,77.1324,,1620.00,-0.001527,,0,0.062640,1.228,1.158
dwell_05,2,reverse,cruise,77.1535,,1620.00,-0.001527,,0,0.062640,1.228,1.158
dwell_05,2,reverse,cruise,77.1744,,1620.00,-0.001527,,0,0.062640,1.228,1.158
dwell_05,2,reverse,cruise,77.1957,,1620.00,-0.001527,,0,0.062640,1.229,1.161
dwell_05,2,reverse,cruise,77.2143,,1620.00,-0.004077,-0.0011591,1,0.063799,1.229,1.161
dwell_05,2,reverse,cruise,77.2263,,1620.00,-0.004077,,0,0.063799,1.229,1.161
dwell_05,2,reverse,cruise,77.2473,,1620.00,-0.004077,,0,0.063799,1.229,1.161
dwell_05,2,reverse,cruise,77.2683,,1620.00,-0.004077,,0,0.063799,1.229,1.161
dwell_05,2,reverse,cruise,77.2892,,1620.00,-0.004077,,0,0.063799,1.229,1.161
dwell_05,2,reverse,cruise,77.3102,,1620.00,-0.004077,,0,0.063799,1.229,1.161
dwell_05,2,reverse,cruise,77.3159,,1620.00,-0.002673,0.0001527,1,0.063951,1.229,1.161
dwell_05,2,reverse,cruise,77.3325,,1620.00,-0.002673,,0,0.063951,1.229,1.161
dwell_05,2,reverse,cruise,77.3535,,1620.00,-0.002673,,0,0.063951,1.229,1.161
dwell_05,2,reverse,cruise,77.3745,,1620.00,-0.002673,,0,0.063951,1.229,1.161
dwell_05,2,reverse,cruise,77.3955,,1620.00,-0.002673,,0,0.063951,1.229,1.154
dwell_05,2,reverse,cruise,77.4135,,1620.00,-0.003290,-0.0005245,1,0.064476,1.229,1.154
dwell_05,2,reverse,cruise,77.4257,,1620.00,-0.003290,,0,0.064476,1.229,1.154
dwell_05,2,reverse,cruise,77.4467,,1620.00,-0.003290,,0,0.064476,1.229,1.154
dwell_05,2,reverse,cruise,77.4676,,1620.00,-0.003290,,0,0.064476,1.229,1.154
dwell_05,2,reverse,cruise,77.4885,,1620.00,-0.003290,,0,0.064476,1.229,1.154
dwell_05,2,reverse,cruise,77.5094,,1620.00,-0.003290,,0,0.064476,1.229,1.161
dwell_05,2,reverse,cruise,77.5141,,1620.00,-0.004948,-0.0009772,1,0.065453,1.229,1.161
dwell_05,2,reverse,cruise,77.5269,,1620.00,-0.004948,,0,0.065453,1.229,1.161
dwell_05,2,reverse,cruise,77.5480,,1620.00,-0.004948,,0,0.065453,1.229,1.161
dwell_05,2,reverse,cruise,77.5690,,1620.00,-0.004948,,0,0.065453,1.229,1.161
dwell_05,2,reverse,cruise,77.5899,,1620.00,-0.004948,,0,0.065453,1.229,1.161
dwell_05,2,reverse,cruise,77.6108,,1620.00,-0.004948,,0,0.065453,1.229,1.163
dwell_05,2,reverse,cruise,77.6148,,1620.00,-0.007219,-0.0013893,1,0.066842,1.229,1.163
dwell_05,2,reverse,cruise,77.6287,,1620.00,-0.007219,,0,0.066842,1.229,1.163
dwell_05,2,reverse,cruise,77.6497,,1620.00,-0.007219,,0,0.066842,1.229,1.163
dwell_05,2,reverse,cruise,77.6706,,1620.00,-0.007219,,0,0.066842,1.229,1.163
dwell_05,2,reverse,cruise,77.6915,,1620.00,-0.007219,,0,0.066842,1.229,1.167
dwell_05,2,reverse,cruise,77.7121,,1620.00,-0.009195,-0.0015295,1,0.068372,1.229,1.167
dwell_05,2,reverse,cruise,77.7237,,1620.00,-0.009195,,0,0.068372,1.229,1.167
dwell_05,2,reverse,cruise,77.7448,,1620.00,-0.009195,,0,0.068372,1.229,1.167
dwell_05,2,reverse,cruise,77.7658,,1620.00,-0.009195,,0,0.068372,1.229,1.167
dwell_05,2,reverse,cruise,77.7868,,1620.00,-0.009195,,0,0.068372,1.229,1.167
dwell_05,2,reverse,cruise,77.8078,,1620.00,-0.009195,,0,0.068372,1.228,1.162
dwell_05,2,reverse,cruise,77.8130,,1620.00,-0.005661,0.0004801,1,0.068852,1.228,1.162
dwell_05,2,reverse,cruise,77.8318,,1620.00,-0.005661,,0,0.068852,1.228,1.162
dwell_05,2,reverse,cruise,77.8528,,1620.00,-0.005661,,0,0.068852,1.228,1.162
dwell_05,2,reverse,cruise,77.8738,,1620.00,-0.005661,,0,0.068852,1.228,1.162
dwell_05,2,reverse,cruise,77.8947,,1620.00,-0.005661,,0,0.068852,1.230,1.162
dwell_05,2,reverse,cruise,77.9141,,1620.00,-0.002721,0.0006123,1,0.069464,1.230,1.162
dwell_05,2,reverse,cruise,77.9282,,1620.00,-0.002721,,0,0.069464,1.230,1.162
dwell_05,2,reverse,cruise,77.9492,,1620.00,-0.002721,,0,0.069464,1.230,1.162
dwell_05,2,reverse,cruise,77.9702,,1620.00,-0.002721,,0,0.069464,1.230,1.162
dwell_05,2,reverse,cruise,77.9911,,1620.00,-0.002721,,0,0.069464,1.230,1.162
dwell_05,2,reverse,cruise,78.0123,,1620.00,-0.002721,,0,0.069464,1.230,1.159
dwell_05,2,reverse,cruise,78.0144,,1620.00,0.008356,0.0042841,1,0.073748,1.230,1.159
dwell_05,2,reverse,cruise,78.0324,,1620.00,0.008356,,0,0.073748,1.230,1.159
dwell_05,2,reverse,cruise,78.0534,,1620.00,0.008356,,0,0.073748,1.230,1.159
dwell_05,2,reverse,cruise,78.0745,,1620.00,0.008356,,0,0.073748,1.230,1.159
dwell_05,2,reverse,cruise,78.0955,,1620.00,0.008356,,0,0.073748,1.229,1.155
dwell_05,2,reverse,cruise,78.1145,,1620.00,0.012839,0.0025791,1,0.076328,1.229,1.155
dwell_05,2,reverse,cruise,78.1292,,1620.00,0.012839,,0,0.076328,1.229,1.155
dwell_05,2,reverse,cruise,78.1502,,1620.00,0.012839,,0,0.076328,1.229,1.155
dwell_05,2,reverse,cruise,78.1711,,1620.00,0.012839,,0,0.076328,1.229,1.155
dwell_05,2,reverse,cruise,78.1922,,1620.00,0.012839,,0,0.076328,1.229,1.155
dwell_05,2,reverse,cruise,78.2135,,1620.00,0.012839,,0,0.076328,1.229,1.153
dwell_05,2,reverse,cruise,78.2176,,1620.00,-0.005997,-0.0063191,1,0.082647,1.229,1.153
dwell_05,2,reverse,cruise,78.2399,,1620.00,-0.005997,,0,0.082647,1.229,1.153
dwell_05,2,reverse,cruise,78.2409,,1620.00,-0.005997,,0,0.082647,1.229,1.153
dwell_05,2,reverse,cruise,78.2620,,1620.00,-0.005997,,0,0.082647,1.229,1.153
dwell_05,2,reverse,cruise,78.2829,,1620.00,-0.005997,,0,0.082647,1.229,1.153
dwell_05,2,reverse,cruise,78.3039,,1620.00,-0.005997,,0,0.082647,1.228,1.152
dwell_05,2,reverse,cruise,78.3151,,1620.00,-0.005958,-0.0005844,1,0.083231,1.228,1.152
dwell_05,2,reverse,cruise,78.3302,,1620.00,-0.005958,,0,0.083231,1.228,1.152
dwell_05,2,reverse,cruise,78.3513,,1620.00,-0.005958,,0,0.083231,1.228,1.152
dwell_05,2,reverse,cruise,78.3723,,1620.00,-0.005958,,0,0.083231,1.228,1.152
dwell_05,2,reverse,cruise,78.3934,,1620.00,-0.005958,,0,0.083231,1.228,1.152
dwell_05,2,reverse,cruise,78.4144,,1620.00,-0.005958,,0,0.083231,1.229,1.148
dwell_05,2,reverse,cruise,78.4167,,1620.00,-0.003967,0.0002020,1,0.083433,1.229,1.148
dwell_05,2,reverse,cruise,78.4331,,1620.00,-0.003967,,0,0.083433,1.229,1.148
dwell_05,2,reverse,cruise,78.4541,,1620.00,-0.003967,,0,0.083433,1.229,1.148
dwell_05,2,reverse,cruise,78.4751,,1620.00,-0.003967,,0,0.083433,1.229,1.148
dwell_05,2,reverse,cruise,78.4961,,1620.00,-0.003967,,0,0.083433,1.230,1.143
dwell_05,2,reverse,cruise,78.5165,,1620.00,0.004068,0.0028380,1,0.086271,1.230,1.143
dwell_05,2,reverse,cruise,78.5289,,1620.00,0.004068,,0,0.086271,1.230,1.143
dwell_05,2,reverse,cruise,78.5500,,1620.00,0.004068,,0,0.086271,1.230,1.143
dwell_05,2,reverse,cruise,78.5709,,1620.00,0.004068,,0,0.086271,1.230,1.143
dwell_05,2,reverse,cruise,78.5920,,1620.00,0.004068,,0,0.086271,1.230,1.143
dwell_05,2,reverse,cruise,78.6133,,1620.00,0.004068,,0,0.086271,1.229,1.133
dwell_05,2,reverse,cruise,78.6182,,1620.00,0.005653,0.0010439,1,0.087315,1.229,1.133
dwell_05,2,reverse,cruise,78.6312,,1620.00,0.005653,,0,0.087315,1.229,1.133
dwell_05,2,reverse,cruise,78.6522,,1620.00,0.005653,,0,0.087315,1.229,1.133
dwell_05,2,reverse,cruise,78.6731,,1620.00,0.005653,,0,0.087315,1.229,1.133
dwell_05,2,reverse,cruise,78.6941,,1620.00,0.005653,,0,0.087315,1.229,1.128
dwell_05,2,reverse,cruise,78.7156,,1620.00,0.007041,0.0011314,1,0.088446,1.229,1.128
dwell_05,2,reverse,cruise,78.7278,,1620.00,0.007041,,0,0.088446,1.229,1.128
dwell_05,2,reverse,cruise,78.7488,,1620.00,0.007041,,0,0.088446,1.229,1.128
dwell_05,2,reverse,cruise,78.7701,,1620.00,0.007041,,0,0.088446,1.229,1.128
dwell_05,2,reverse,cruise,78.7911,,1620.00,0.007041,,0,0.088446,1.229,1.128
dwell_05,2,reverse,cruise,78.8121,,1620.00,0.007041,,0,0.088446,1.228,1.125
dwell_05,2,reverse,cruise,78.8159,,1620.00,0.004666,-0.0002390,1,0.088685,1.228,1.125
dwell_05,2,reverse,cruise,78.8324,,1620.00,0.004666,,0,0.088685,1.228,1.125
dwell_05,2,reverse,cruise,78.8535,,1620.00,0.004666,,0,0.088685,1.228,1.125
dwell_05,2,reverse,cruise,78.8744,,1620.00,0.004666,,0,0.088685,1.228,1.125
dwell_05,2,reverse,cruise,78.8954,,1620.00,0.004666,,0,0.088685,1.228,1.130
dwell_05,2,reverse,cruise,78.9166,,1620.00,-0.003118,-0.0026669,1,0.091352,1.228,1.130
dwell_05,2,reverse,cruise,78.9371,,1620.00,-0.003118,,0,0.091352,1.228,1.130
dwell_05,2,reverse,cruise,78.9582,,1620.00,-0.003118,,0,0.091352,1.228,1.130
dwell_05,2,reverse,cruise,78.9792,,1620.00,-0.003118,,0,0.091352,1.228,1.130
dwell_05,2,reverse,cruise,79.0003,,1620.00,-0.003118,,0,0.091352,1.229,1.131
dwell_05,2,reverse,cruise,79.0141,,1620.00,0.000595,0.0011817,1,0.092534,1.229,1.131
dwell_05,2,reverse,cruise,79.0357,,1620.00,0.000595,,0,0.092534,1.229,1.131
dwell_05,2,reverse,cruise,79.0364,,1620.00,0.000595,,0,0.092534,1.229,1.131
dwell_05,2,reverse,cruise,79.0574,,1620.00,0.000595,,0,0.092534,1.229,1.131
dwell_05,2,reverse,cruise,79.0785,,1620.00,0.000595,,0,0.092534,1.229,1.131
dwell_05,2,reverse,cruise,79.0994,,1620.00,0.000595,,0,0.092534,1.229,1.105
dwell_05,2,reverse,cruise,79.1152,,1620.00,0.000595,,0,0.092534,1.229,1.105
dwell_05,2,reverse,cruise,79.1363,,1620.00,-0.007135,-0.0029745,1,0.095508,1.229,1.105
dwell_05,2,reverse,cruise,79.1422,,1620.00,-0.007135,,0,0.095508,1.229,1.105
dwell_05,2,reverse,cruise,79.1633,,1620.00,-0.007135,,0,0.095508,1.229,1.105
dwell_05,2,reverse,cruise,79.1845,,1620.00,-0.007135,,0,0.095508,1.229,1.105
dwell_05,2,reverse,cruise,79.2057,,1620.00,-0.007135,,0,0.095508,1.229,1.056
dwell_05,2,reverse,cruise,79.2122,,1620.00,-0.001575,0.0015172,1,0.097026,1.229,1.056
dwell_05,2,reverse,cruise,79.2286,,1620.00,-0.001575,,0,0.097026,1.229,1.056
dwell_05,2,reverse,cruise,79.2496,,1620.00,-0.001575,,0,0.097026,1.229,1.056
dwell_05,2,reverse,cruise,79.2705,,1620.00,-0.001575,,0,0.097026,1.229,1.056
dwell_05,2,reverse,cruise,79.2917,,1620.00,-0.001575,,0,0.097026,1.230,1.025
dwell_05,2,reverse,cruise,79.3126,,1620.00,0.006022,0.0028039,1,0.099829,1.230,1.025
dwell_05,2,reverse,cruise,79.3292,,1620.00,0.006022,,0,0.099829,1.230,1.025
dwell_05,2,reverse,cruise,79.3502,,1620.00,0.006022,,0,0.099829,1.230,1.025
dwell_05,2,reverse,cruise,79.3712,,1620.00,0.006022,,0,0.099829,1.230,1.025
dwell_05,2,reverse,cruise,79.3923,,1620.00,0.006022,,0,0.099829,1.230,1.006
dwell_05,2,reverse,cruise,79.4144,,1620.00,0.006022,,0,0.099829,1.230,1.006
dwell_05,2,reverse,cruise,79.4152,,1620.00,0.011362,0.0027565,1,0.102586,1.230,1.006
dwell_05,2,reverse,cruise,79.4303,,1620.00,0.011362,,0,0.102586,1.230,1.006
dwell_05,2,reverse,cruise,79.4513,,1620.00,0.011362,,0,0.102586,1.230,1.006
dwell_05,2,reverse,cruise,79.4723,,1620.00,0.011362,,0,0.102586,1.230,1.006
dwell_05,2,reverse,cruise,79.4934,,1620.00,0.011362,,0,0.102586,1.229,0.979
dwell_05,2,reverse,cruise,79.5145,,1620.00,0.014306,0.0023307,1,0.104917,1.229,0.979
dwell_05,2,reverse,cruise,79.5252,,1620.00,0.014306,,0,0.104917,1.229,0.979
dwell_05,2,reverse,cruise,79.5462,,1620.00,0.014306,,0,0.104917,1.229,0.979
dwell_05,2,reverse,cruise,79.5672,,1620.00,0.014306,,0,0.104917,1.229,0.979
dwell_05,2,reverse,cruise,79.5882,,1620.00,0.014306,,0,0.104917,1.229,0.979
dwell_05,2,reverse,cruise,79.6092,,1620.00,0.014306,,0,0.104917,1.229,0.964
dwell_05,2,reverse,cruise,79.6127,,1620.00,0.006414,-0.0017370,1,0.106654,1.229,0.964
dwell_05,2,reverse,cruise,79.6301,,1620.00,0.006414,,0,0.106654,1.229,0.964
dwell_05,2,reverse,cruise,79.6511,,1620.00,0.006414,,0,0.106654,1.229,0.964
dwell_05,2,reverse,cruise,79.6720,,1620.00,0.006414,,0,0.106654,1.229,0.964
dwell_05,2,reverse,cruise,79.6929,,1620.00,0.006414,,0,0.106654,1.229,0.965
dwell_05,2,reverse,cruise,79.7127,,1620.00,0.003231,-0.0006298,1,0.107283,1.229,0.965
dwell_05,2,reverse,cruise,79.7222,,1620.00,0.003231,,0,0.107283,1.229,0.965
dwell_05,2,reverse,cruise,79.7432,,1620.00,0.003231,,0,0.107283,1.229,0.965
dwell_05,2,reverse,cruise,79.7641,,1620.00,0.003231,,0,0.107283,1.229,0.965
dwell_05,2,reverse,cruise,79.7850,,1620.00,0.003231,,0,0.107283,1.229,0.965
dwell_05,2,reverse,cruise,79.8060,,1620.00,0.003231,,0,0.107283,1.231,0.992
dwell_05,2,reverse,cruise,79.8108,,1620.00,0.009428,0.0027672,1,0.110051,1.231,0.992
dwell_05,2,reverse,cruise,79.8319,,1620.00,0.009428,,0,0.110051,1.231,0.992
dwell_05,2,reverse,cruise,79.8530,,1620.00,0.009428,,0,0.110051,1.231,0.992
dwell_05,2,reverse,cruise,79.8740,,1620.00,0.009428,,0,0.110051,1.231,0.992
dwell_05,2,reverse,cruise,79.8950,,1620.00,0.009428,,0,0.110051,1.231,1.016
dwell_05,2,reverse,cruise,79.9119,,1620.00,0.006867,-0.0000799,1,0.110131,1.231,1.016
dwell_05,2,reverse,cruise,79.9242,,1620.00,0.006867,,0,0.110131,1.231,1.016
dwell_05,2,reverse,cruise,79.9452,,1620.00,0.006867,,0,0.110131,1.231,1.016
dwell_05,2,reverse,cruise,79.9662,,1620.00,0.006867,,0,0.110131,1.231,1.016
dwell_05,2,reverse,cruise,79.9871,,1620.00,0.006867,,0,0.110131,1.231,1.016
dwell_05,2,reverse,cruise,80.0081,,1620.00,0.006867,,0,0.110131,1.229,1.041
dwell_05,2,reverse,cruise,80.0118,,1620.00,0.004073,-0.0004334,1,0.110564,1.229,1.041
dwell_05,2,reverse,cruise,80.0216,,1620.00,0.004073,,0,0.110564,1.229,1.041
dwell_05,2,reverse,cruise,80.0428,,1620.00,0.004073,,0,0.110564,1.229,1.041
dwell_05,2,reverse,cruise,80.0638,,1620.00,0.004073,,0,0.110564,1.229,1.041
dwell_05,2,reverse,cruise,80.0849,,1620.00,0.004073,,0,0.110564,1.229,1.041
dwell_05,2,reverse,cruise,80.1059,,1620.00,0.004073,,0,0.110564,1.229,1.061
dwell_05,2,reverse,cruise,80.1125,,1620.00,-0.002159,-0.0021076,1,0.112672,1.229,1.061
dwell_05,2,reverse,cruise,80.1289,,1620.00,-0.002159,,0,0.112672,1.229,1.061
dwell_05,2,reverse,cruise,80.1500,,1620.00,-0.002159,,0,0.112672,1.229,1.061
dwell_05,2,reverse,cruise,80.1709,,1620.00,-0.002159,,0,0.112672,1.229,1.061
dwell_05,2,reverse,cruise,80.1920,,1620.00,-0.002159,,0,0.112672,1.229,1.067
dwell_05,2,reverse,cruise,80.2109,,1620.00,-0.003871,-0.0008991,1,0.113571,1.229,1.067
dwell_05,2,reverse,cruise,80.2242,,1620.00,-0.003871,,0,0.113571,1.229,1.067
dwell_05,2,reverse,cruise,80.2452,,1620.00,-0.003871,,0,0.113571,1.229,1.067
dwell_05,2,reverse,cruise,80.2662,,1620.00,-0.003871,,0,0.113571,1.229,1.067
dwell_05,2,reverse,cruise,80.2872,,1620.00,-0.003871,,0,0.113571,1.229,1.067
dwell_05,2,reverse,cruise,80.3081,,1620.00,-0.003871,,0,0.113571,1.229,1.076
dwell_05,2,reverse,cruise,80.3117,,1620.00,-0.006365,-0.0013590,1,0.114930,1.229,1.076
dwell_05,2,reverse,cruise,80.3256,,1620.00,-0.006365,,0,0.114930,1.229,1.076
dwell_05,2,reverse,cruise,80.3470,,1620.00,-0.006365,,0,0.114930,1.229,1.076
dwell_05,2,reverse,cruise,80.3680,,1620.00,-0.006365,,0,0.114930,1.229,1.076
dwell_05,2,reverse,cruise,80.3891,,1620.00,-0.006365,,0,0.114930,1.229,1.076
dwell_05,2,reverse,cruise,80.4105,,1620.00,-0.006365,,0,0.114930,1.229,1.132
dwell_05,2,reverse,cruise,80.4127,,1620.00,-0.009292,-0.0018163,1,0.116746,1.229,1.132
dwell_05,2,reverse,cruise,80.4206,,1620.00,-0.009292,,0,0.116746,1.229,1.132
dwell_05,2,reverse,cruise,80.4417,,1620.00,-0.009292,,0,0.116746,1.229,1.132
dwell_05,2,reverse,cruise,80.4627,,1620.00,-0.009292,,0,0.116746,1.229,1.132
dwell_05,2,reverse,cruise,80.4836,,1620.00,-0.009292,,0,0.116746,1.229,1.132
dwell_05,2,reverse,cruise,80.5046,,1620.00,-0.009292,,0,0.116746,1.230,1.121
dwell_05,2,reverse,cruise,80.5121,,1620.00,-0.002909,0.0016376,1,0.118383,1.230,1.121
dwell_05,2,reverse,cruise,80.5258,,1620.00,-0.002909,,0,0.118383,1.230,1.121
dwell_05,2,reverse,cruise,80.5469,,1620.00,-0.002909,,0,0.118383,1.230,1.121
dwell_05,2,reverse,cruise,80.5678,,1620.00,-0.002909,,0,0.118383,1.230,1.121
dwell_05,2,reverse,cruise,80.5888,,1620.00,-0.002909,,0,0.118383,1.230,1.121
dwell_05,2,reverse,cruise,80.6098,,1620.00,-0.002909,,0,0.118383,1.230,1.112
dwell_05,2,reverse,cruise,80.6126,,1620.00,-0.002137,0.0000182,1,0.118402,1.230,1.112
dwell_05,2,reverse,cruise,80.6275,,1620.00,-0.002137,,0,0.118402,1.230,1.112
dwell_05,2,reverse,cruise,80.6485,,1620.00,-0.002137,,0,0.118402,1.230,1.112
dwell_05,2,reverse,cruise,80.6694,,1620.00,-0.002137,,0,0.118402,1.230,1.112
dwell_05,2,reverse,cruise,80.6903,,1620.00,-0.002137,,0,0.118402,1.230,1.112
dwell_05,2,reverse,cruise,80.7116,,1620.00,-0.002137,,0,0.118402,1.229,1.100
dwell_05,2,reverse,cruise,80.7137,,1620.00,0.001011,0.0010539,1,0.119456,1.229,1.100
dwell_05,2,reverse,cruise,80.7252,,1620.00,0.001011,,0,0.119456,1.229,1.100
dwell_05,2,reverse,cruise,80.7462,,1620.00,0.001011,,0,0.119456,1.229,1.100
dwell_05,2,reverse,cruise,80.7671,,1620.00,0.001011,,0,0.119456,1.229,1.100
dwell_05,2,reverse,cruise,80.7881,,1620.00,0.001011,,0,0.119456,1.229,1.100
dwell_05,2,reverse,cruise,80.8091,,1620.00,0.001011,,0,0.119456,1.228,1.074
dwell_05,2,reverse,cruise,80.8138,,1620.00,0.008105,0.0029503,1,0.122406,1.228,1.074
dwell_05,2,reverse,cruise,80.8254,,1620.00,0.008105,,0,0.122406,1.228,1.074
dwell_05,2,reverse,cruise,80.8464,,1620.00,0.008105,,0,0.122406,1.228,1.074
dwell_05,2,reverse,cruise,80.8676,,1620.00,0.008105,,0,0.122406,1.228,1.074
dwell_05,2,reverse,cruise,80.8887,,1620.00,0.008105,,0,0.122406,1.228,1.074
dwell_05,2,reverse,cruise,80.9096,,1620.00,0.008105,,0,0.122406,1.230,1.087
dwell_05,2,reverse,cruise,80.9142,,1620.00,0.010970,0.0019669,1,0.124373,1.230,1.087
dwell_05,2,reverse,cruise,80.9284,,1620.00,0.010970,,0,0.124373,1.230,1.087
dwell_05,2,reverse,cruise,80.9495,,1620.00,0.010970,,0,0.124373,1.230,1.087
dwell_05,2,reverse,cruise,80.9704,,1620.00,0.010970,,0,0.124373,1.230,1.087
dwell_05,2,reverse,cruise,80.9914,,1620.00,0.010970,,0,0.124373,1.230,1.087
dwell_05,2,reverse,cruise,81.0123,,1620.00,0.010970,,0,0.124373,1.230,0.965
dwell_05,2,reverse,cruise,81.0145,,1620.00,0.005671,-0.0010249,1,0.125398,1.230,0.965
dwell_05,2,reverse,cruise,81.0340,,1620.00,0.005671,,0,0.125398,1.230,0.965
dwell_05,2,reverse,cruise,81.0550,,1620.00,0.005671,,0,0.125398,1.230,0.965
dwell_05,2,reverse,cruise,81.0761,,1620.00,0.005671,,0,0.125398,1.230,0.965
dwell_05,2,reverse,cruise,81.0970,,1620.00,0.005671,,0,0.125398,1.230,1.051
dwell_05,2,reverse,cruise,81.1155,,1620.00,-0.000363,-0.0018537,1,0.127251,1.230,1.051
dwell_05,2,reverse,cruise,81.1275,,1620.00,-0.000363,,0,0.127251,1.230,1.051
dwell_05,2,reverse,cruise,81.1485,,1620.00,-0.000363,,0,0.127251,1.230,1.051
dwell_05,2,reverse,cruise,81.1694,,1620.00,-0.000363,,0,0.127251,1.230,1.051
dwell_05,2,reverse,cruise,81.1905,,1620.00,-0.000363,,0,0.127251,1.230,1.051
dwell_05,2,reverse,cruise,81.2117,,1620.00,-0.000363,,0,0.127251,1.229,0.835
dwell_05,2,reverse,cruise,81.2139,,1620.00,-0.002391,-0.0008577,1,0.128109,1.229,0.835
dwell_05,2,reverse,cruise,81.2357,,1620.00,-0.002391,,0,0.128109,1.229,0.835
dwell_05,2,reverse,cruise,81.2365,,1620.00,-0.002391,,0,0.128109,1.229,0.835
dwell_05,2,reverse,cruise,81.2576,,1620.00,-0.002391,,0,0.128109,1.229,0.835
dwell_05,2,reverse,cruise,81.2787,,1620.00,-0.002391,,0,0.128109,1.229,0.835
