mode,pass_index,direction,phase,elapsed_s,esc_pulse_us,esc_tick,signed_speed_mps,raw_ds_m,raw_dyaw_rad,fresh_odom,leg_motion_m,clearance_m,controller_state,recovery_count
crawl,1,forward,closed_loop,26.1643,1413.203,1140,0.108326,0.0111591,-0.0029979,1,0.372678,1.849,rolling,0
crawl,1,forward,closed_loop,26.1804,1413.203,1140,0.108326,,,0,0.372678,1.849,rolling,0
crawl,1,forward,closed_loop,26.2020,1413.203,1140,0.108326,,,0,0.372678,1.849,rolling,0
crawl,1,forward,closed_loop,26.2235,1413.203,1140,0.108326,,,0,0.372678,1.849,rolling,0
crawl,1,forward,closed_loop,26.2450,1413.203,1140,0.108326,,,0,0.372678,1.857,rolling,0
crawl,1,forward,closed_loop,26.2649,1413.251,1140,0.109273,0.0113574,-0.0004156,1,0.384036,1.857,rolling,0
crawl,1,forward,closed_loop,26.2774,1413.251,1140,0.109273,,,0,0.384036,1.857,rolling,0
crawl,1,forward,closed_loop,26.2990,1413.251,1140,0.109273,,,0,0.384036,1.857,rolling,0
crawl,1,forward,closed_loop,26.3205,1413.251,1140,0.109273,,,0,0.384036,1.857,rolling,0
crawl,1,forward,closed_loop,26.3421,1413.251,1140,0.109273,,,0,0.384036,1.857,rolling,0
crawl,1,forward,closed_loop,26.3638,1413.251,1140,0.109273,,,0,0.384036,1.865,rolling,0
crawl,1,forward,closed_loop,26.3663,1413.200,1140,0.105848,0.0096592,0.0012834,1,0.393695,1.865,rolling,0
crawl,1,forward,closed_loop,26.3786,1413.200,1140,0.105848,,,0,0.393695,1.865,rolling,0
crawl,1,forward,closed_loop,26.4002,1413.200,1140,0.105848,,,0,0.393695,1.865,rolling,0
crawl,1,forward,closed_loop,26.4217,1413.200,1140,0.105848,,,0,0.393695,1.865,rolling,0
crawl,1,forward,closed_loop,26.4432,1413.200,1140,0.105848,,,0,0.393695,1.875,rolling,0
crawl,1,forward,closed_loop,26.4631,1413.253,1140,0.107404,0.0111719,0.0010442,1,0.404867,1.875,rolling,0
crawl,1,forward,closed_loop,26.4792,1413.253,1140,0.107404,,,0,0.404867,1.875,rolling,0
crawl,1,forward,closed_loop,26.5008,1413.253,1140,0.107404,,,0,0.404867,1.875,rolling,0
crawl,1,forward,closed_loop,26.5223,1413.253,1140,0.107404,,,0,0.404867,1.875,rolling,0
crawl,1,forward,closed_loop,26.5440,1413.253,1140,0.107404,,,0,0.404867,1.883,rolling,0
crawl,1,forward,closed_loop,26.5634,1413.129,1140,0.101031,0.0079923,0.0001795,1,0.412859,1.883,rolling,0
crawl,1,forward,closed_loop,26.5759,1413.129,1140,0.101031,,,0,0.412859,1.883,rolling,0
crawl,1,forward,closed_loop,26.5975,1413.129,1140,0.101031,,,0,0.412859,1.883,rolling,0
crawl,1,forward,closed_loop,26.6190,1413.129,1140,0.101031,,,0,0.412859,1.883,rolling,0
crawl,1,forward,closed_loop,26.6407,1413.129,1140,0.101031,,,0,0.412859,1.883,rolling,0
crawl,1,forward,closed_loop,26.6624,1413.129,1140,0.101031,,,0,0.412859,1.892,rolling,0
crawl,1,forward,closed_loop,26.6649,1413.082,1140,0.098874,0.0093058,-0.0003374,1,0.422165,1.892,rolling,0
crawl,1,forward,closed_loop,26.6761,1413.082,1140,0.098874,,,0,0.422165,1.892,rolling,0
crawl,1,forward,closed_loop,26.6977,1413.082,1140,0.098874,,,0,0.422165,1.892,rolling,0
crawl,1,forward,closed_loop,26.7192,1413.082,1140,0.098874,,,0,0.422165,1.892,rolling,0
crawl,1,forward,closed_loop,26.7407,1413.082,1140,0.098874,,,0,0.422165,1.892,rolling,0
crawl,1,forward,closed_loop,26.7623,1413.082,1140,0.098874,,,0,0.422165,1.898,rolling,0
crawl,1,forward,closed_loop,26.7651,1413.203,1140,0.104301,0.0120878,-0.0023382,1,0.434253,1.898,rolling,0
crawl,1,forward,closed_loop,26.7817,1413.203,1140,0.104301,,,0,0.434253,1.898,rolling,0
crawl,1,forward,closed_loop,26.8034,1413.203,1140,0.104301,,,0,0.434253,1.898,rolling,0
crawl,1,forward,closed_loop,26.8249,1413.203,1140,0.104301,,,0,0.434253,1.898,rolling,0
crawl,1,forward,closed_loop,26.8465,1413.203,1140,0.104301,,,0,0.434253,1.913,rolling,0
crawl,1,forward,closed_loop,26.8653,1413.216,1140,0.104280,0.0106438,-0.0024681,1,0.444896,1.913,rolling,0
crawl,1,forward,closed_loop,26.8753,1413.216,1140,0.104280,,,0,0.444896,1.913,rolling,0
crawl,1,forward,closed_loop,26.8970,1413.216,1140,0.104280,,,0,0.444896,1.913,rolling,0
crawl,1,forward,closed_loop,26.9185,1413.216,1140,0.104280,,,0,0.444896,1.913,rolling,0
crawl,1,forward,closed_loop,26.9400,1413.216,1140,0.104280,,,0,0.444896,1.913,rolling,0
crawl,1,forward,closed_loop,26.9617,1413.216,1140,0.104280,,,0,0.444896,1.928,rolling,0
crawl,1,forward,closed_loop,26.9642,1413.279,1140,0.106482,0.0111522,0.0006216,1,0.456049,1.928,rolling,0
crawl,1,forward,closed_loop,26.9813,1413.279,1140,0.106482,,,0,0.456049,1.928,rolling,0
crawl,1,forward,closed_loop,27.0029,1413.279,1140,0.106482,,,0,0.456049,1.928,rolling,0
crawl,1,forward,closed_loop,27.0244,1413.279,1140,0.106482,,,0,0.456049,1.928,rolling,0
crawl,1,forward,closed_loop,27.0460,1413.279,1140,0.106482,,,0,0.456049,1.934,rolling,0
crawl,1,forward,closed_loop,27.0650,1413.375,1140,0.109818,0.0118396,-0.0002329,1,0.467888,1.934,rolling,0
crawl,1,forward,closed_loop,27.0725,1413.375,1140,0.109818,,,0,0.467888,1.934,rolling,0
crawl,1,forward,closed_loop,27.0941,1413.375,1140,0.109818,,,0,0.467888,1.934,rolling,0
crawl,1,forward,closed_loop,27.1157,1413.375,1140,0.109818,,,0,0.467888,1.934,rolling,0
crawl,1,forward,closed_loop,27.1373,1413.375,1140,0.109818,,,0,0.467888,1.934,rolling,0
crawl,1,forward,closed_loop,27.1588,1413.375,1140,0.109818,,,0,0.467888,1.946,rolling,0
crawl,1,forward,closed_loop,27.1642,1413.424,1140,0.110624,0.0114031,-0.0006858,1,0.479291,1.946,rolling,0
crawl,1,forward,closed_loop,27.1757,1413.424,1140,0.110624,,,0,0.479291,1.946,rolling,0
crawl,1,forward,closed_loop,27.1974,1413.424,1140,0.110624,,,0,0.479291,1.946,rolling,0
crawl,1,forward,closed_loop,27.2189,1413.424,1140,0.110624,,,0,0.479291,1.946,rolling,0
crawl,1,forward,closed_loop,27.2404,1413.424,1140,0.110624,,,0,0.479291,1.946,rolling,0
crawl,1,forward,closed_loop,27.2622,1413.424,1140,0.110624,,,0,0.479291,1.952,rolling,0
crawl,1,forward,closed_loop,27.2652,1413.422,1140,0.109168,0.0104710,0.0004697,1,0.489762,1.952,rolling,0
crawl,1,forward,closed_loop,27.2776,1413.422,1140,0.109168,,,0,0.489762,1.952,rolling,0
crawl,1,forward,closed_loop,27.2993,1413.422,1140,0.109168,,,0,0.489762,1.952,rolling,0
crawl,1,forward,closed_loop,27.3210,1413.422,1140,0.109168,,,0,0.489762,1.952,rolling,0
crawl,1,forward,closed_loop,27.3426,1413.422,1140,0.109168,,,0,0.489762,1.965,rolling,0
crawl,1,forward,closed_loop,27.3656,1413.422,1140,0.109168,,,0,0.489762,1.965,rolling,0
crawl,1,forward,closed_loop,27.3674,1413.480,1140,0.110485,0.0115391,-0.0004511,1,0.501301,1.965,rolling,0
crawl,1,forward,closed_loop,27.3727,1413.480,1140,0.110485,,,0,0.501301,1.965,rolling,0
crawl,1,forward,closed_loop,27.3945,1413.480,1140,0.110485,,,0,0.501301,1.965,rolling,0
crawl,1,forward,closed_loop,27.4162,1413.480,1140,0.110485,,,0,0.501301,1.965,rolling,0
crawl,1,forward,closed_loop,27.4378,1413.480,1140,0.110485,,,0,0.501301,1.965,rolling,0
crawl,1,forward,closed_loop,27.4594,1413.480,1140,0.110485,,,0,0.501301,1.973,rolling,0
crawl,1,forward,closed_loop,27.4657,1413.509,1140,0.110378,0.0110088,-0.0006173,1,0.512310,1.973,rolling,0
crawl,1,forward,closed_loop,27.4739,1413.509,1140,0.110378,,,0,0.512310,1.973,rolling,0
crawl,1,forward,closed_loop,27.4956,1413.509,1140,0.110378,,,0,0.512310,1.973,rolling,0
crawl,1,forward,closed_loop,27.5172,1413.509,1140,0.110378,,,0,0.512310,1.973,rolling,0
crawl,1,forward,closed_loop,27.5388,1413.509,1140,0.110378,,,0,0.512310,1.973,rolling,0
crawl,1,forward,closed_loop,27.5604,1413.509,1140,0.110378,,,0,0.512310,1.982,rolling,0
crawl,1,forward,closed_loop,27.5637,1413.238,1140,0.097256,0.0058858,0.0002841,1,0.518196,1.982,rolling,0
crawl,1,forward,closed_loop,27.5815,1413.238,1140,0.097256,,,0,0.518196,1.982,rolling,0
crawl,1,forward,closed_loop,27.6031,1413.238,1140,0.097256,,,0,0.518196,1.982,rolling,0
crawl,1,forward,closed_loop,27.6246,1413.238,1140,0.097256,,,0,0.518196,1.982,rolling,0
crawl,1,forward,closed_loop,27.6462,1413.238,1140,0.097256,,,0,0.518196,1.987,rolling,0
crawl,1,forward,closed_loop,27.6644,1412.856,1139,0.080922,0.0030934,-0.0007507,1,0.521289,1.987,rolling,0
crawl,1,forward,closed_loop,27.6780,1412.856,1139,0.080922,,,0,0.521289,1.987,rolling,0
crawl,1,forward,closed_loop,27.6996,1412.856,1139,0.080922,,,0,0.521289,1.987,rolling,0
crawl,1,forward,closed_loop,27.7211,1412.856,1139,0.080922,,,0,0.521289,1.987,rolling,0
crawl,1,forward,closed_loop,27.7427,1412.856,1139,0.080922,,,0,0.521289,1.988,rolling,0
crawl,1,forward,closed_loop,27.7622,1412.513,1139,0.068535,0.0031790,-0.0002951,1,0.524468,1.988,rolling,0
crawl,1,forward,closed_loop,27.7761,1412.513,1139,0.068535,,,0,0.524468,1.988,rolling,0
crawl,1,forward,closed_loop,27.7978,1412.513,1139,0.068535,,,0,0.524468,1.988,rolling,0
crawl,1,forward,closed_loop,27.8194,1412.513,1139,0.068535,,,0,0.524468,1.988,rolling,0
crawl,1,forward,closed_loop,27.8410,1412.513,1139,0.068535,,,0,0.524468,1.992,rolling,0
crawl,1,forward,closed_loop,27.8632,1412.141,1139,0.056333,0.0019256,0.0034819,1,0.526394,1.992,rolling,0
crawl,1,forward,closed_loop,27.8805,1412.141,1139,0.056333,,,0,0.526394,1.992,rolling,0
crawl,1,forward,closed_loop,27.9021,1412.141,1139,0.056333,,,0,0.526394,1.992,rolling,0
crawl,1,forward,closed_loop,27.9236,1412.141,1139,0.056333,,,0,0.526394,1.992,rolling,0
crawl,1,forward,closed_loop,27.9451,1412.141,1139,0.056333,,,0,0.526394,1.994,rolling,0
crawl,1,forward,closed_loop,27.9604,1412.065,1139,0.058768,0.0066367,-0.0005597,1,0.533031,1.994,rolling,0
crawl,1,forward,closed_loop,27.9781,1412.065,1139,0.058768,,,0,0.533031,1.994,rolling,0
crawl,1,forward,closed_loop,27.9997,1412.065,1139,0.058768,,,0,0.533031,1.994,rolling,0
crawl,1,forward,closed_loop,28.0213,1412.065,1139,0.058768,,,0,0.533031,1.994,rolling,0
crawl,1,forward,closed_loop,28.0428,1412.065,1139,0.058768,,,0,0.533031,2.001,rolling,0
crawl,1,forward,closed_loop,28.0613,1412.002,1139,0.061269,0.0067179,-0.0009583,1,0.539748,2.001,rolling,0
crawl,1,forward,closed_loop,28.0769,1412.002,1139,0.061269,,,0,0.539748,2.001,rolling,0
crawl,1,forward,closed_loop,28.0985,1412.002,1139,0.061269,,,0,0.539748,2.001,rolling,0
crawl,1,forward,closed_loop,28.1201,1412.002,1139,0.061269,,,0,0.539748,2.001,rolling,0
crawl,1,forward,closed_loop,28.1417,1412.002,1139,0.061269,,,0,0.539748,2.007,rolling,0
crawl,1,forward,closed_loop,28.1594,1411.730,1138,0.054569,0.0034905,-0.0018489,1,0.543239,2.007,rolling,0
crawl,1,forward,closed_loop,28.1794,1411.730,1138,0.054569,,,0,0.543239,2.007,rolling,0
crawl,1,forward,closed_loop,28.2010,1411.730,1138,0.054569,,,0,0.543239,2.007,rolling,0
crawl,1,forward,closed_loop,28.2225,1411.730,1138,0.054569,,,0,0.543239,2.007,rolling,0
crawl,1,forward,closed_loop,28.2441,1411.730,1138,0.054569,,,0,0.543239,2.019,rolling,0
crawl,1,forward,closed_loop,28.2598,1412.264,1139,0.083671,0.0165695,0.0013390,1,0.559809,2.019,rolling,0
crawl,1,forward,closed_loop,28.2814,1412.264,1139,0.083671,,,0,0.559809,2.019,rolling,0
crawl,1,forward,closed_loop,28.3030,1412.264,1139,0.083671,,,0,0.559809,2.019,rolling,0
crawl,1,forward,closed_loop,28.3246,1412.264,1139,0.083671,,,0,0.559809,2.019,rolling,0
crawl,1,forward,closed_loop,28.3462,1412.264,1139,0.083671,,,0,0.559809,1.255,rolling,0
crawl,1,forward,closed_loop,28.3602,1412.332,1139,0.088754,0.0104994,-0.0025945,1,0.570308,1.255,rolling,0
crawl,1,forward,closed_loop,28.3790,1412.332,1139,0.088754,,,0,0.570308,1.255,rolling,0
crawl,1,forward,closed_loop,28.4007,1412.332,1139,0.088754,,,0,0.570308,1.255,rolling,0
crawl,1,forward,closed_loop,28.4223,1412.332,1139,0.088754,,,0,0.570308,1.255,rolling,0
crawl,1,forward,closed_loop,28.4439,1412.332,1139,0.088754,,,0,0.570308,1.264,rolling,0
crawl,1,forward,closed_loop,28.4609,1412.432,1139,0.094581,0.0112860,-0.0015086,1,0.581594,1.264,rolling,0
crawl,1,forward,closed_loop,28.4767,1412.432,1139,0.094581,,,0,0.581594,1.264,rolling,0
crawl,1,forward,closed_loop,28.4983,1412.432,1139,0.094581,,,0,0.581594,1.264,rolling,0
crawl,1,forward,closed_loop,28.5199,1412.432,1139,0.094581,,,0,0.581594,1.264,rolling,0
crawl,1,forward,closed_loop,28.5415,1412.432,1139,0.094581,,,0,0.581594,1.267,rolling,0
crawl,1,forward,closed_loop,28.5590,1412.685,1139,0.106288,0.0143417,0.0018715,1,0.595936,1.267,rolling,0
crawl,1,forward,closed_loop,28.5791,1412.685,1139,0.106288,,,0,0.595936,1.267,rolling,0
crawl,1,forward,closed_loop,28.6007,1412.685,1139,0.106288,,,0,0.595936,1.267,rolling,0
crawl,1,forward,closed_loop,28.6223,1412.685,1139,0.106288,,,0,0.595936,1.267,rolling,0
crawl,1,forward,closed_loop,28.6439,1412.685,1139,0.106288,,,0,0.595936,1.271,rolling,0
crawl,1,forward,closed_loop,28.6593,1412.844,1139,0.112437,0.0126887,0.0013855,1,0.608624,1.271,rolling,0
crawl,1,forward,closed_loop,28.6690,1412.844,1139,0.112437,,,0,0.608624,1.271,rolling,0
crawl,1,forward,closed_loop,28.6907,1412.844,1139,0.112437,,,0,0.608624,1.271,rolling,0
crawl,1,forward,closed_loop,28.7123,1412.844,1139,0.112437,,,0,0.608624,1.271,rolling,0
crawl,1,forward,closed_loop,28.7339,1412.844,1139,0.112437,,,0,0.608624,1.271,rolling,0
crawl,1,forward,closed_loop,28.7555,1412.844,1139,0.112437,,,0,0.608624,1.279,rolling,0
crawl,1,forward,closed_loop,28.7598,1413.173,1140,0.125095,0.0163597,0.0007193,1,0.624984,1.279,rolling,0
crawl,1,forward,closed_loop,28.7775,1413.173,1140,0.125095,,,0,0.624984,1.279,rolling,0
crawl,1,forward,closed_loop,28.7993,1413.173,1140,0.125095,,,0,0.624984,1.279,rolling,0
crawl,1,forward,closed_loop,28.8209,1413.173,1140,0.125095,,,0,0.624984,1.279,rolling,0
crawl,1,forward,closed_loop,28.8425,1413.173,1140,0.125095,,,0,0.624984,1.288,rolling,0
crawl,1,forward,closed_loop,28.8608,1413.343,1140,0.129174,0.0142369,-0.0014836,1,0.639221,1.288,rolling,0
crawl,1,forward,closed_loop,28.8743,1413.343,1140,0.129174,,,0,0.639221,1.288,rolling,0
crawl,1,forward,closed_loop,28.8960,1413.343,1140,0.129174,,,0,0.639221,1.288,rolling,0
crawl,1,forward,closed_loop,28.9175,1413.343,1140,0.129174,,,0,0.639221,1.288,rolling,0
crawl,1,forward,closed_loop,28.9390,1413.343,1140,0.129174,,,0,0.639221,1.288,rolling,0
crawl,1,forward,closed_loop,28.9612,1413.531,1140,0.133534,0.0147343,-0.0009088,1,0.653955,1.288,rolling,0
crawl,1,forward,closed_loop,28.9762,1413.531,1140,0.133534,,,0,0.653955,1.288,rolling,0
crawl,1,forward,closed_loop,28.9978,1413.531,1140,0.133534,,,0,0.653955,1.288,rolling,0
crawl,1,forward,closed_loop,29.0193,1413.531,1140,0.133534,,,0,0.653955,1.288,rolling,0
crawl,1,forward,closed_loop,29.0408,1413.531,1140,0.133534,,,0,0.653955,1.294,rolling,0
crawl,1,forward,closed_loop,29.0617,1413.443,1140,0.125328,0.0101238,0.0000873,1,0.664079,1.294,rolling,0
crawl,1,forward,closed_loop,29.0794,1413.443,1140,0.125328,,,0,0.664079,1.294,rolling,0
crawl,1,forward,closed_loop,29.1011,1413.443,1140,0.125328,,,0,0.664079,1.294,rolling,0
crawl,1,forward,closed_loop,29.1226,1413.443,1140,0.125328,,,0,0.664079,1.294,rolling,0
crawl,1,forward,closed_loop,29.1441,1413.443,1140,0.125328,,,0,0.664079,1.288,rolling,0
crawl,1,forward,closed_loop,29.1617,1413.682,1140,0.132375,0.0153864,0.0004923,1,0.679465,1.288,rolling,0
crawl,1,forward,closed_loop,29.1791,1413.682,1140,0.132375,,,0,0.679465,1.288,rolling,0
crawl,1,forward,closed_loop,29.2007,1413.682,1140,0.132375,,,0,0.679465,1.288,rolling,0
crawl,1,forward,closed_loop,29.2223,1413.682,1140,0.132375,,,0,0.679465,1.288,rolling,0
crawl,1,forward,closed_loop,29.2438,1413.682,1140,0.132375,,,0,0.679465,1.287,rolling,0
crawl,1,forward,closed_loop,29.2628,1413.693,1140,0.128642,0.0118191,-0.0005178,1,0.691285,1.287,rolling,0
crawl,1,forward,closed_loop,29.2751,1413.693,1140,0.128642,,,0,0.691285,1.287,rolling,0
crawl,1,forward,closed_loop,29.2967,1413.693,1140,0.128642,,,0,0.691285,1.287,rolling,0
crawl,1,forward,closed_loop,29.3183,1413.693,1140,0.128642,,,0,0.691285,1.287,rolling,0
crawl,1,forward,closed_loop,29.3399,1413.693,1140,0.128642,,,0,0.691285,1.281,rolling,0
crawl,1,forward,closed_loop,29.3606,1413.592,1140,0.120447,0.0097019,-0.0001237,1,0.700986,1.281,rolling,0
crawl,1,forward,closed_loop,29.3787,1413.592,1140,0.120447,,,0,0.700986,1.281,rolling,0
crawl,1,forward,closed_loop,29.4003,1413.592,1140,0.120447,,,0,0.700986,1.281,rolling,0
crawl,1,forward,closed_loop,29.4218,1413.592,1140,0.120447,,,0,0.700986,1.281,rolling,0
crawl,1,forward,closed_loop,29.4435,1413.592,1140,0.120447,,,0,0.700986,1.301,rolling,0
crawl,1,forward,closed_loop,29.4610,1413.500,1140,0.113856,0.0092019,-0.0032977,1,0.710188,1.301,rolling,0
crawl,1,forward,closed_loop,29.4813,1413.500,1140,0.113856,,,0,0.710188,1.301,rolling,0
crawl,1,forward,closed_loop,29.5030,1413.500,1140,0.113856,,,0,0.710188,1.301,rolling,0
crawl,1,forward,closed_loop,29.5247,1413.500,1140,0.113856,,,0,0.710188,1.301,rolling,0
crawl,1,forward,closed_loop,29.5463,1413.500,1140,0.113856,,,0,0.710188,1.301,rolling,0
crawl,1,forward,closed_loop,29.5618,1413.642,1140,0.118202,0.0131722,0.0007317,1,0.723361,1.301,rolling,0
crawl,1,forward,closed_loop,29.5779,1413.642,1140,0.118202,,,0,0.723361,1.301,rolling,0
crawl,1,forward,closed_loop,29.5996,1413.642,1140,0.118202,,,0,0.723361,1.301,rolling,0
crawl,1,forward,closed_loop,29.6212,1413.642,1140,0.118202,,,0,0.723361,1.301,rolling,0
crawl,1,forward,closed_loop,29.6427,1413.642,1140,0.118202,,,0,0.723361,1.290,rolling,0
crawl,1,forward,closed_loop,29.6627,1413.770,1140,0.121370,0.0131552,0.0002840,1,0.736516,1.290,rolling,0
crawl,1,forward,closed_loop,29.6775,1413.770,1140,0.121370,,,0,0.736516,1.290,rolling,0
crawl,1,forward,closed_loop,29.6992,1413.770,1140,0.121370,,,0,0.736516,1.290,rolling,0
crawl,1,forward,closed_loop,29.7207,1413.770,1140,0.121370,,,0,0.736516,1.290,rolling,0
crawl,1,forward,closed_loop,29.7423,1413.770,1140,0.121370,,,0,0.736516,1.287,rolling,0
crawl,1,forward,closed_loop,29.7634,1413.784,1140,0.119187,0.0113644,0.0000436,1,0.747880,1.287,rolling,0
crawl,1,forward,closed_loop,29.7745,1413.784,1140,0.119187,,,0,0.747880,1.287,rolling,0
crawl,1,forward,closed_loop,29.7962,1413.784,1140,0.119187,,,0,0.747880,1.287,rolling,0
crawl,1,forward,closed_loop,29.8177,1413.784,1140,0.119187,,,0,0.747880,1.287,rolling,0
crawl,1,forward,closed_loop,29.8393,1413.784,1140,0.119187,,,0,0.747880,1.287,rolling,0
crawl,1,forward,closed_loop,29.8610,1413.784,1140,0.119187,,,0,0.747880,1.291,rolling,0
crawl,1,forward,closed_loop,29.8636,1413.732,1140,0.114367,0.0101120,-0.0013440,1,0.757992,1.291,rolling,0
crawl,1,forward,closed_loop,29.8777,1413.732,1140,0.114367,,,0,0.757992,1.291,rolling,0
crawl,1,forward,closed_loop,29.8994,1413.732,1140,0.114367,,,0,0.757992,1.291,rolling,0
crawl,1,forward,closed_loop,29.9209,1413.732,1140,0.114367,,,0,0.757992,1.291,rolling,0
crawl,1,forward,closed_loop,29.9424,1413.732,1140,0.114367,,,0,0.757992,1.274,rolling,0
crawl,1,forward,closed_loop,29.9616,1413.977,1140,0.123187,0.0149173,-0.0015445,1,0.772909,1.274,rolling,0
crawl,1,forward,closed_loop,29.9720,1413.977,1140,0.123187,,,0,0.772909,1.274,rolling,0
crawl,1,forward,closed_loop,29.9937,1413.977,1140,0.123187,,,0,0.772909,1.274,rolling,0
crawl,1,forward,closed_loop,30.0152,1413.977,1140,0.123187,,,0,0.772909,1.274,rolling,0
crawl,1,forward,closed_loop,30.0368,1413.977,1140,0.123187,,,0,0.772909,1.274,rolling,0
crawl,1,forward,closed_loop,30.0584,1413.977,1140,0.123187,,,0,0.772909,1.283,rolling,0
crawl,1,forward,closed_loop,30.0617,1414.284,1141,0.133582,0.0160721,-0.0003837,1,0.788981,1.283,rolling,0
crawl,1,forward,closed_loop,30.0779,1414.284,1141,0.133582,,,0,0.788981,1.283,rolling,0
crawl,1,forward,closed_loop,30.0995,1414.284,1141,0.133582,,,0,0.788981,1.283,rolling,0
crawl,1,forward,closed_loop,30.1211,1414.284,1141,0.133582,,,0,0.788981,1.283,rolling,0
crawl,1,forward,closed_loop,30.1427,1414.284,1141,0.133582,,,0,0.788981,1.291,rolling,0
crawl,1,forward,closed_loop,30.1623,1414.566,1141,0.141446,0.0165750,-0.0006432,1,0.805557,1.291,rolling,0
crawl,1,forward,closed_loop,30.1769,1414.566,1141,0.141446,,,0,0.805557,1.291,rolling,0
crawl,1,forward,closed_loop,30.1985,1414.566,1141,0.141446,,,0,0.805557,1.291,rolling,0
crawl,1,forward,closed_loop,30.2200,1414.566,1141,0.141446,,,0,0.805557,1.291,rolling,0
crawl,1,forward,closed_loop,30.2415,1414.566,1141,0.141446,,,0,0.805557,1.297,rolling,0
crawl,1,forward,closed_loop,30.2634,1414.803,1141,0.146247,0.0164070,-0.0010432,1,0.821964,1.297,rolling,0
crawl,1,forward,closed_loop,30.2763,1414.803,1141,0.146247,,,0,0.821964,1.297,rolling,0
crawl,1,forward,closed_loop,30.2979,1414.803,1141,0.146247,,,0,0.821964,1.297,rolling,0
crawl,1,forward,closed_loop,30.3194,1414.803,1141,0.146247,,,0,0.821964,1.297,rolling,0
crawl,1,forward,closed_loop,30.3410,1414.803,1141,0.146247,,,0,0.821964,1.309,rolling,0
crawl,1,forward,closed_loop,30.3632,1414.817,1141,0.140855,0.0123368,0.0004703,1,0.834300,1.309,rolling,0
crawl,1,forward,closed_loop,30.3770,1414.817,1141,0.140855,,,0,0.834300,1.309,rolling,0
crawl,1,forward,closed_loop,30.3986,1414.817,1141,0.140855,,,0,0.834300,1.309,rolling,0
crawl,1,forward,closed_loop,30.4202,1414.817,1141,0.140855,,,0,0.834300,1.309,rolling,0
crawl,1,forward,closed_loop,30.4418,1414.817,1141,0.140855,,,0,0.834300,1.316,rolling,0
crawl,1,forward,closed_loop,30.4620,1414.699,1141,0.130366,0.0099378,0.0005869,1,0.844238,1.316,rolling,0
crawl,1,forward,closed_loop,30.4727,1414.699,1141,0.130366,,,0,0.844238,1.316,rolling,0
crawl,1,forward,closed_loop,30.4943,1414.699,1141,0.130366,,,0,0.844238,1.316,rolling,0
crawl,1,forward,closed_loop,30.5159,1414.699,1141,0.130366,,,0,0.844238,1.316,rolling,0
crawl,1,forward,closed_loop,30.5374,1414.699,1141,0.130366,,,0,0.844238,1.316,rolling,0
crawl,1,forward,closed_loop,30.5591,1414.699,1141,0.130366,,,0,0.844238,1.325,rolling,0
crawl,1,forward,closed_loop,30.5618,1414.715,1141,0.127171,0.0116046,-0.0003997,1,0.855843,1.325,rolling,0
crawl,1,forward,closed_loop,30.5743,1414.715,1141,0.127171,,,0,0.855843,1.325,rolling,0
crawl,1,forward,closed_loop,30.5959,1414.715,1141,0.127171,,,0,0.855843,1.325,rolling,0
crawl,1,forward,closed_loop,30.6174,1414.715,1141,0.127171,,,0,0.855843,1.325,rolling,0
crawl,1,forward,closed_loop,30.6389,1414.715,1141,0.127171,,,0,0.855843,1.336,rolling,0
crawl,1,forward,closed_loop,30.6601,1414.661,1141,0.121275,0.0103290,0.0000867,1,0.866172,1.336,rolling,0
crawl,1,forward,closed_loop,30.6755,1414.661,1141,0.121275,,,0,0.866172,1.336,rolling,0
crawl,1,forward,closed_loop,30.6971,1414.661,1141,0.121275,,,0,0.866172,1.336,rolling,0
crawl,1,forward,closed_loop,30.7186,1414.661,1141,0.121275,,,0,0.866172,1.336,rolling,0
crawl,1,forward,closed_loop,30.7402,1414.661,1141,0.121275,,,0,0.866172,1.343,rolling,0
crawl,1,forward,closed_loop,30.7604,1414.546,1141,0.113552,0.0088922,0.0020150,1,0.875064,1.343,rolling,0
crawl,1,forward,closed_loop,30.7739,1414.546,1141,0.113552,,,0,0.875064,1.343,rolling,0
crawl,1,forward,closed_loop,30.7956,1414.546,1141,0.113552,,,0,0.875064,1.343,rolling,0
crawl,1,forward,closed_loop,30.8172,1414.546,1141,0.113552,,,0,0.875064,1.343,rolling,0
crawl,1,forward,closed_loop,30.8387,1414.546,1141,0.113552,,,0,0.875064,1.348,rolling,0
crawl,1,forward,closed_loop,30.8584,1414.015,1140,0.088688,0.0014163,-0.0017493,1,0.876480,1.348,rolling,0
crawl,1,forward,closed_loop,30.8771,1414.015,1140,0.088688,,,0,0.876480,1.348,rolling,0
crawl,1,forward,closed_loop,30.8987,1414.015,1140,0.088688,,,0,0.876480,1.348,rolling,0
crawl,1,forward,closed_loop,30.9202,1414.015,1140,0.088688,,,0,0.876480,1.348,rolling,0
crawl,1,forward,closed_loop,30.9417,1414.015,1140,0.088688,,,0,0.876480,1.350,rolling,0
crawl,1,forward,closed_loop,30.9600,1413.680,1140,0.075585,0.0036022,0.0019272,1,0.880082,1.350,rolling,0
crawl,1,forward,closed_loop,30.9748,1413.680,1140,0.075585,,,0,0.880082,1.350,rolling,0
crawl,1,forward,closed_loop,30.9964,1413.680,1140,0.075585,,,0,0.880082,1.350,rolling,0
crawl,1,forward,closed_loop,31.0179,1413.680,1140,0.075585,,,0,0.880082,1.350,rolling,0
